"20"" x 30"" Cora (Rectangle)",511478,Jute Braided Rugs,8.01064E+11,Cora,Homespice Decor Cora Jute Braided Rug,,,"20"" x 30""",,,5,10,24.99,,Rectangle,Rectangle,N,Braided,India,Double Sided,"Cora offers a soft and soothing look by pairing paprika, gold, cream and khaki. There is a place for Homespice Decor jute braided rugs in almost every home. Dress them up or go casual. Make them the center piece of a room or an eye catching accent. Made of natural fiber, our jute rugs are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Tan,"Red, Beige","Tan, Red, Beige",Y,Y,"Country, Primitive, Casual",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,1.9,1,3,21,3,0.25,30084,https://homespice.egnyte.com/fl/UcnxMpaqUy,Jute Braids,Cora-Country-Primitive-Jute-Braided-Rugs-20x30-Rectangle.jpg,,,Cora-Jute-Braided-Rug-Fireplace-1.jpg,,,http://i1307.photobucket.com/albums/s587/homespicedecor/Jute%20Braided%20Rugs/Cora-Country-Primitive-Jute-Braided-Rugs-20x30-Rectangle_zpsfa27a834.jpg,http://i1307.photobucket.com/albums/s587/homespicedecor/Jute%20Braided%20Rugs/Cora-Jute-Braided-Rug-Hardwood-Rectangle_zps98f1c6c4.jpg,,http://i1307.photobucket.com/albums/s587/homespicedecor/Jute%20Braided%20Rugs/Cora-Jute-Braided-Rug-Fireplace-1_zpslvmiykxc.jpg,,,,
"20"" x 30"" Castle Rock (Rectangle)",511591,Jute Braided Rugs,8.01064E+11,Castle Rock,Homespice Decor Castle Rock Jute Braided Rug,,,"20"" x 30""",,,5,10,24.99,,Rectangle,Rectangle,N,Braided,India,Double Sided,"There is a place for Homespice Decor jute braided rugs in almost every home. Dress them up or go casual. Make them the center piece of a room or an eye catching accent. Made of natural fiber, our jute rugs are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Olive,"Cream, Red","Olive, Cream, Red",Y,Y,"County, Primitve, Farmhouse",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,1.9,1,3,21,3,0.25,30084,https://homespice.egnyte.com/fl/UcnxMpaqUy,Jute Braids,Castle-Rock-Country-Primitive-Jute-Braided-Rug.jpg,,,,,,http://i1307.photobucket.com/albums/s587/homespicedecor/Jute%20Braided%20Rugs/Castle-Rock-Jute-Briade-Rugs-Rectangle_zpsbvik4obx.jpg,,,,,,,
"20"" x 30"" Sedona (Rectangle)",511669,Jute Braided Rugs,8.01064E+11,Sedona,Homespice Decor Sedona Jute Braided Rug,,,"20"" x 30""",,,5,10,24.99,,Rectangle,Rectangle,N,Braided,India,Double Sided,"There is a place for Homespice Decor jute braided rugs in almost every home. Dress them up or go casual. Make them the center piece of a room or an eye catching accent. Made of natural fiber, our jute rugs are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Red,"Brown, Blue","Red, Brown, Blue",Y,Y,"County, Primitve, Farmhouse",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,1.9,1,3,21,3,0.25,30084,https://homespice.egnyte.com/fl/UcnxMpaqUy,Jute Braids,Sedona-Country-Primitive-Jute-Braided-Rugs-Rectangle.jpg,,,,,,http://i1307.photobucket.com/albums/s587/homespicedecor/Jute%20Braided%20Rugs/Sedona-Jute-Braided-Rugs-Oval_zpsp9egjmqu.jpg,,,,,,,
"20"" x 30"" Pewter (Rectangle)",511690,Jute Braided Rugs,801063511690,Pewter,Homespice Decor Pewter Jute Braided Rug,,,"20"" x 30""",,,12.495,24.99,44.99,,Rectangle,Rectangle,N,Braided,India,Double Sided,"Easily match your indoor living space with these beautiful grey jute braids. Create your own cozy corner with this rug or place it at your front door, busy family rooms, and other areas for a warm look.

Made of natural fiber, our jute rugs are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Grey,,Grey,Y,N,"Country, Primitive, Casual",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,1.9,1,3,21,3,0.25,30084,https://homespice.egnyte.com/fl/5qJqTmMZ5K,Jute Braids,Homespice-Pewter-Grey-Jute-Braided-Rugs.jpg,,,,,,http://i1307.photobucket.com/albums/s587/homespicedecor/Jute%20Braided%20Rugs/Homespice-Pewter-Grey-Jute-Braided-Rugs_zpsxnjptany.jpg,,,,,,801063,801063
"20"" x 30"" Raven (Rectangle)",511706,Jute Braided Rugs,801063511706,Raven,Homespice Decor Raven Jute Braided Rug,,,"20"" x 30""",,,12.495,24.99,44.99,,Rectangle,Rectangle,N,Braided,India,Double Sided,"There is a place for Homespice Decor jute braided rugs in almost every home. Dress them up or go casual. Make them the center piece of a room or an eye catching accent. Made of natural fiber, our jute rugs are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Black,"Grey, Gold","Black, Grey, Gold",Y,N,"Country, Primitive, Casual",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,1.9,1,3,21,3,0.25,30084,,,,,,,,,,,https://homespice.egnyte.com/fl/kiTljnjYLs#folder-link/?p,,,,,
"20 x 30"" Chester Rect.",511713,Jute Braided Rug,8.01064E+11,Chester,Homespice Décor Chester Jute Braided Rug,,,"20 x 30""",,,12.495,24.99,44.99,,Rectangle,Rectangle,N,Braided ,India,Double Sided,"If you enjoy traditional American decor and natural jute colors, then the Chester Jute Rug is an excellent choice for you. Deep reds and warm browns underline Chester, and make it the perfect accent for any space that needs an extra touch of comfort and style.",Red,"Brown, Natural","Red, Brown, Natural",N,N,"Country, Primitive, Casual",Jute,Jute-99% Polyester 1 %,"Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water.",6 Month limited repair or replacement to the initial purchaser and original seller.,1.81,1,3,20.2,3,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
"20 x 30"" Manchester Rect.",511720,Jute Braided Rug,8.01064E+11,Manchester,Homespice Décor Manchester Jute Braided Rug,,,"20 x 30""",,,12.495,24.99,44.99,,Rectangle,Rectangle,N,Braided ,India,Double Sided,"The Manchester rug offers simplicity and all-natural beauty, plus the great value customers appreciate in our jute collection. This customer-requested style delivers an elegant, black and tan style that creates drama in any space.",Black,"Beige, Ivory","Black, Beige, Ivory",N,N,"Country, Primitive, Casual",Jute,Jute-99% Polyester 1 %,"Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water.",6 Month limited repair or replacement to the initial purchaser and original seller.,1.81,1,3,20.2,3,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
"20 x 30"" York Rect.",511737,Jute Braided Rug,8.01064E+11,York,Homespice Décor York Jute Braided Rug,,,"20 x 30""",,,12.495,24.99,44.99,,Rectangle,Rectangle,N,Braided ,India,Double Sided,"A close friend of our Manchester rug, York offers stylish two-tone beauty and comfort. In this rug, the deep reds and tans create a classic look that works for all sorts of decorating styles, from modern to country, and makes a powerful statement anywhere in the home.",Red,White,"Red, White",N,N,"Country, Primitive, Casual",Jute,Jute-99% Polyester 1 %,"Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water.",6 Month limited repair or replacement to the initial purchaser and original seller.,1.81,1,3,20.2,3,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
"20 x 30"" Pinecone Rect.",511744,Jute Braided Rug,8.01064E+11,Pinecone,Homespice Décor Pinecone Jute Braided Rug,,,"20 x 30""",,,12.495,24.99,44.99,,Rectangle,Rectangle,N,Braided ,India,Double Sided,"Inspired by cozy cabin lodges, the Pinecone Jute Rug brings natural woodland charm to any room. With earth-inspired tones and rustic texture, this rug creates a welcoming atmosphere for friends and family wherever it’s laid in the home.",Green,"Cream, Grey","Green, Cream, Grey",N,N,"Country, Primitive, Casual",Jute,Jute-99% Polyester 1 %,"Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water.",6 Month limited repair or replacement to the initial purchaser and original seller.,1.81,1,3,20.2,3,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
"20 x 30"" Primitive Star -Gloucester Rect.",511751,Jute Braided Rug,8.01064E+11,Primitive Star -Gloucester,Homespice Décor Primitive Star -Gloucester Jute Braided Rug,,,"20 x 30""",,,12.495,24.99,44.99,,Rectangle,Rectangle,N,Braided ,India,Double Sided,"Take any traditionally styled room to new levels with appliqued felt stars, classic tan, and deep red and blacks. The Gloucester Jute Rug offers a new way to add interest, with the same excellent value you expect from our jute collection.",Black,"Brown, Red, Cream, Grey","Black, Brown, Red, Cream, Grey",N,N,"Country, Primitive, Casual",Jute,Jute-99% Polyester 1 %,"Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water.",6 Month limited repair or replacement to the initial purchaser and original seller.,1.81,1,3,20.2,3,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
"20 x 30"" Primitive Star - Plymouth Rect.",511768,Jute Braided Rug,8.01064E+11,Primitive Star - Plymouth,Homespice Décor Primitive Star - Plymouth Jute Braided Rug,,,"20 x 30""",,,12.495,24.99,44.99,,Rectangle,Rectangle,N,Braided ,India,Double Sided,"Appliqued with felt stars, the soft grey tones of the Plymouth Jute Rug offer modern farmhouse appeal with charming primitive elements. The natural, rustic appearance of jute and low profile construction will give you years of beauty and function in the home.",Grey,,"Grey, ",N,N,"Country, Primitive, Casual",Jute,Jute-99% Polyester 1 %,"Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water.",6 Month limited repair or replacement to the initial purchaser and original seller.,1.81,1,3,20.2,3,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
"20 x 30"" Primitive Star - Lancaster Rect.",511775,Jute Braided Rug,8.01064E+11,Primitive Star - Lancaster,Homespice Décor Primitive Star - Lancaster Jute Braided Rug,,,"20 x 30""",,,12.495,24.99,44.99,,Rectangle,Rectangle,N,Braided ,India,Double Sided,"Add primitive interest to your home with the Lancaster Jute Rug. The traditional deep red and brown palette, complemented by appliqued felt stars make this rug a truly unique decor piece for your home.",Red,"Tan, Dark Brown","Red Tan, Dark Brown",N,N,"Country, Primitive, Casual",Jute,Jute-99% Polyester 1 %,"Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water.",6 Month limited repair or replacement to the initial purchaser and original seller.,1.81,1,3,20.2,3,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
2' x 3' Eco Rugs (Pack of 10 pcs),511904,Eco Rugs,8.01064E+11,Eco Rugs,Homespice Decor Eco Rugs,,,2' x 3' ,,,74.95,149.9,249,,Rectangle,,,,India,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"27"" x 45"" Cora (Rectangle)",512475,Jute Braided Rugs,8.01064E+11,Cora,Homespice Decor Cora Jute Braided Rug,,,"27"" x 45""",,,10,20,49.99,,Rectangle,Rectangle,N,Braided,India,Double Sided,"Cora offers a soft and soothing look by pairing paprika, gold, cream and khaki. There is a place for Homespice Decor jute braided rugs in almost every home. Dress them up or go casual. Make them the center piece of a room or an eye catching accent. Made of natural fiber, our jute rugs are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Tan,"Red, Beige","Tan, Red, Beige",Y,Y,"Country, Primitive, Casual",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,3.7,1,4,28,4,0.25,30084,https://homespice.egnyte.com/fl/UcnxMpaqUy,Jute Braids,Cora-Country-Primitive-Jute-Braided-Rugs-20x30-Rectangle.jpg,,,Cora-Jute-Braided-Rug-Fireplace-1.jpg,,,http://i1307.photobucket.com/albums/s587/homespicedecor/Jute%20Braided%20Rugs/Cora-Country-Primitive-Jute-Braided-Rugs-20x30-Rectangle_zpsfa27a834.jpg,http://i1307.photobucket.com/albums/s587/homespicedecor/Jute%20Braided%20Rugs/Cora-Jute-Braided-Rug-Hardwood-Rectangle_zps98f1c6c4.jpg,,http://i1307.photobucket.com/albums/s587/homespicedecor/Jute%20Braided%20Rugs/Cora-Jute-Braided-Rug-Fireplace-1_zpslvmiykxc.jpg,,,,
"27"" x 45"" Castle Rock (Rectangle)",512598,Jute Braided Rugs,8.01064E+11,Castle Rock,Homespice Decor Castle Rock Jute Braided Rug,,,"27"" x 45""",,,10,20,49.99,,Rectangle,Rectangle,N,Braided,India,Double Sided,"There is a place for Homespice Decor jute braided rugs in almost every home. Dress them up or go casual. Make them the center piece of a room or an eye catching accent. Made of natural fiber, our jute rugs are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Olive,"Cream, Red","Olive, Cream, Red",Y,Y,"County, Primitve, Farmhouse",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,3.7,1,4,28,4,0.25,30084,https://homespice.egnyte.com/fl/UcnxMpaqUy,Jute Braids,Castle-Rock-Country-Primitive-Jute-Braided-Rug.jpg,,,,,,http://i1307.photobucket.com/albums/s587/homespicedecor/Jute%20Braided%20Rugs/Castle-Rock-Jute-Briade-Rugs-Rectangle_zpsbvik4obx.jpg,,,,,,,
