Snowman Family White W/Timer T Lites,Item #,Snowman Family of 4 White. Includes Timer T-lites.,,,,,,,,1,$40.00 ,,,,,1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/860.jpg,860.jpg,,,VickieJeans800,860.jpg
Pink Silicone Bulb,Item #01-0014,Pink silicone dipped bulb with a candelabra base (4 Watt).,,,,,,,,6,$2.50 ,,,,,6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/134.jpg,134.jpg,,,VickieJeans800,134.jpg
Gold Silicone Bulb,Item #01-0008,Gold silicone dipped bulb with a candelabra base (4 Watt).,,,,,,,,6,$2.50 ,,,,,6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/135.jpg,135.jpg,,,VickieJeans800,135.jpg
Cinnamon Silicone Bulb,Item #01-0007,Cinnamon scented silicone dipped bulb with a candelabra base (4 Watt).,,,,,,,,6,$2.50 ,,,,,6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/136.jpg,136.jpg,,,VickieJeans800,136.jpg
Dark Green Silicone Bulb,Item #01-0009,Dark Green silicone dipped bulb with a candelabra base (4 Watt).,,,,,,,,6,$2.50 ,,,,,6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/137.jpg,137.jpg,,,VickieJeans800,137.jpg
Pearl Silicone Bulb,Item #01-0016,Pearl silicone dipped bulb with a candelabra base (4 Watt).,,,,,,,,6,$2.50 ,,,,,6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/139.jpg,139.jpg,,,VickieJeans800,139.jpg
Blue Silicone Bulb,Item #01-0005,Blue silicone dipped bulb with a candelabra base (4 Watt).,,,,,,,,6,$2.50 ,,,,,6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/140.jpg,140.jpg,,,VickieJeans800,140.jpg
Yellow Silicone Bulb,Item #01-0023,Yellow silicone dipped bulb with a candelabra base (4 Watt).,,,,,,,,6,$2.50 ,,,,,6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/141.jpg,141.jpg,,,VickieJeans800,141.jpg
Olive Silicone Bulb,Item #01-0112,Olive silicone dipped bulb with a candelabra base (4 Watt).,,,,,,,,6,$2.50 ,,,,,6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/142.jpg,142.jpg,,,VickieJeans800,142.jpg
Honeycomb Silicone Bulb,Item #01-0113,Honeycomb silicone dipped bulb with a candelabra base (4 Watt).,,,,,,,,6,$2.50 ,,,,,6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/143.jpg,143.jpg,,,VickieJeans800,143.jpg
