Product Name,Item Number,Store Categories,Detailed Product Description,Product Summary Overview,Size,minimum_quantity,Unit Price,minimum_quantityP2,tier_2_price,minimum_quantityP3,tier_3_price,multiple_of,Product Images,Quantity,MSRP,Sale Price,Ship Days,Is Active,Brand,Categories,Variations,Section,Sku,isImageAvailable,,
24oz Cheerful Candle Reflections ‚òÖ - Teal,cc123,(All) ACG View|Cheerful Candles 24Oz|(Newest) Additions,Burn Time: 135 hrs. Order must be in counts of 12. You could mix and match scents.,,24oz/up to 135hrs.,2,10,,,,,2,reflections-24oz.jpg,1,20,,4,1,A Cheerful Giver,"Farmhouse Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Medium,67462330123-5,1,,
24oz Cheerful Candle Berry Maple Cobbler ‚òÖ - Red,cc125,(All) ACG View|Cheerful Candles 24Oz|(Newest) Additions,Burn Time: 135 hrs. Order must be in counts of 12. You could mix and match scents.,,24oz/up to 135hrs.,2,10,,,,,2,berry-maple-cobbler-24oz.jpg,1,20,,4,1,A Cheerful Giver,"Farmhouse Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Medium,67462330125-9,1,,
24oz Cheerful Candle Barnyard Breakfast ‚òÖ - Light Terracotta,cc126,(All) ACG View|Cheerful Candles 24Oz|(Newest) Additions,Burn Time: 135 hrs. Order must be in counts of 12. You could mix and match scents.,,24oz/up to 135hrs.,2,10,,,,,2,barnyard-breakfast-24oz.jpg,1,20,,4,1,A Cheerful Giver,"Farmhouse Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Medium,67462330126-6,1,,
24oz Cheerful Candle Blissful Moments ‚òÖ - Pink,cc127,(All) ACG View|Cheerful Candles 24Oz|(Newest) Additions,Burn Time: 135 hrs. Order must be in counts of 12. You could mix and match scents.,,24oz/up to 135hrs.,2,10,,,,,2,blissful-moments-24oz.jpg,1,20,,4,1,A Cheerful Giver,"Farmhouse Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Medium,67462330127-3,1,,
DAY SPA 26OZ CHEERFUL HOME ,CH01,(All) ACG View|Cheerful Candles 26Oz,"The Cheerful Home Collection encompasses several of our best selling fragrances. Each jar is 26 ounces and has an average burn time of 140 hours. Every jar is double wicked to ensure an even burn and an unsurpassed fragrance throw. Jar Holder comes with every Cheerful Home candle.

Day Spa fragrance consists of crisp notes of lemon, lime and bergamot with a soft touch of jasmine, vanilla and sandlewood.",,26oz ,2,11,,,,,2,ch-day-spa.jpg,1,22,,4,1,A Cheerful Giver,"Vintage Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Large,67462301900-0,1,,
HONEY PEAR CIDER 26OZ CHEERFUL HOME,CH02,(All) ACG View|Cheerful Candles 26Oz,"The Cheerful Home Collection encompasses several of our best selling fragrances. Each jar is 26 ounces and has an average burn time of 140 hours. Every jar is double wicked to ensure an even burn and an unsurpassed fragrance throw. Jar Holder comes with every Cheerful Home candle.

Honey Pear Cider consists of a delicious Anjou pear and Honeycrisp apple cider fragrance sprinkled with cinnamon and cloves.",,26oz ,2,11,,,,,2,ch-honey-pear-cider.jpg,1,22,,4,1,A Cheerful Giver,"Vintage Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Large,67462301901-7,1,,
JUICY APPLE 26OZ CHEERFUL HOME,CH03,(All) ACG View|Cheerful Candles 26Oz,"The Cheerful Home Collection encompasses several of our best selling fragrances. Each jar is 26 ounces and has an average burn time of 140 hours. Every jar is double wicked to ensure an even burn and an unsurpassed fragrance throw. Jar Holder comes with every Cheerful Home candle.

Juicy Apple fragrance consists of bright cherry apples, cinnamon & clove. This is our tried and true #1 seller!",,26oz ,2,11,,,,,2,ch-juicy-apple.jpg,1,22,,4,1,A Cheerful Giver,"Farmhouse Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Large,67462301902-4,1,,
LAVENDER VANILLA 26OZ CHEERFUL HOME,CH04,(All) ACG View|Cheerful Candles 26Oz,"The Cheerful Home Collection encompasses several of our best selling fragrances. Each jar is 26 ounces and has an average burn time of 140 hours. Every jar is double wicked to ensure an even burn and an unsurpassed fragrance throw. Jar Holder comes with every Cheerful Home candle.

Lavender Vanilla has an exhilarating top note of fresh cut lavender, while a splash of Italian Bergamot and wild sage mingle with woodsy cedar, and fall into a blanket of sweet vanilla.",,26oz ,2,11,,,,,2,ch-lavender-vanilla.jpg,1,22,,4,1,A Cheerful Giver,"Vintage Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Large,67462301903-1,1,,
LEMON BUTTER POUND CAKE 26OZ CHEERFUL HOME,CH05,(All) ACG View|Cheerful Candles 26Oz,"The Cheerful Home Collection encompasses several of our best selling fragrances. Each jar is 26 ounces and has an average burn time of 140 hours. Every jar is double wicked to ensure an even burn and an unsurpassed fragrance throw. Jar Holder comes with every Cheerful Home candle.

Lemon Butter Pound Cake consists of an exotic blend of a rich, mouth watering, freshly baked lemon pound cake with spicy nutmeg and sweet vanilla.",,26oz ,2,11,,,,,2,ch-lemon-butter.jpg,1,22,,4,1,A Cheerful Giver,"Farmhouse Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Large,67462301904-8,1,,
PRALINE CARAMEL STICKY BUNS 26OZ CHEERFUL HOME,CH06,(All) ACG View|Cheerful Candles 26Oz,"The Cheerful Home Collection encompasses several of our best selling fragrances. Each jar is 26 ounces and has an average burn time of 140 hours. Every jar is double wicked to ensure an even burn and an unsurpassed fragrance throw. Jar Holder comes with every Cheerful Home candle.

Praline Caramel Sticky Buns consists of an irresistible, baked blend of warm vanilla caramel with dark brown sugar and butter drenched pecans.",,26oz ,2,11,,,,,2,ch-praline-caramel.jpg,1,22,,4,1,A Cheerful Giver,"Farmhouse Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Large,67462301905-5,1,,
ORANGE CINNAMON CLOVE 26OZ CHEERFUL HOME ,CH07,(All) ACG View|Cheerful Candles 26Oz,"The Cheerful Home Collection encompasses several of our best selling fragrances. Each jar is 26 ounces and has an average burn time of 140 hours. Every jar is double wicked to ensure an even burn and an unsurpassed fragrance throw. Jar Holder comes with every Cheerful Home candle.

Orange Cinnamon Clove consists of warm, spicy aroma of cinnamon and cloves draped with a touch of orange makes this a unique candle fragrance.",,26oz ,2,11,,,,,1,CH07-Orange-Cinnamon-Clove.jpg,1,22,,4,1,A Cheerful Giver,"Christmas-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Large,67462301906-2,1,,
Cranberry Orange 26OZ CHEERFUL HOME,CH08,(All) ACG View|Cheerful Candles 26Oz,"The Cheerful Home Collection encompasses several of our best selling fragrances. Each jar is 26 ounces and has an average burn time of 140 hours. Every jar is double wicked to ensure an even burn and an unsurpassed fragrance throw. Jar Holder comes with every Cheerful Home candle.

Cranberry Orange fragrance consists of cranberry, sweet orange, cinnamon & clove.",,26oz ,2,11,,,,,2,ch-cranberry-orange.jpg,1,22,,4,1,A Cheerful Giver,"Fall & Thanksgiving-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Large,67462301920-8,1,,
Crumb Coffee Cake 26OZ CHEERFUL HOME,CH09,(All) ACG View|Cheerful Candles 26Oz,"The Cheerful Home Collection encompasses several of our best selling fragrances. Each jar is 26 ounces and has an average burn time of 140 hours. Every jar is double wicked to ensure an even burn and an unsurpassed fragrance throw. Jar Holder comes with every Cheerful Home candle.

Crumb Coffee Cake fragrance consists of a warm golden coffee cake with a sweet cinnamon sugar butter crumb.",,26oz ,2,11,,,,,2,ch-crumb-coffee-cake.jpg,1,22,,4,1,A Cheerful Giver,"Farmhouse Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Large,67462301921-5,1,,
Gourmet Sugar Cookie 26OZ CHEERFUL HOME,CH10,(All) ACG View|Cheerful Candles 26Oz,"The Cheerful Home Collection encompasses several of our best selling fragrances. Each jar is 26 ounces and has an average burn time of 140 hours. Every jar is double wicked to ensure an even burn and an unsurpassed fragrance throw. Jar Holder comes with every Cheerful Home candle.

Gourmet Sugar Cookie fragrance consists a Rich creamy butter & sweet vanilla toffee.",,26oz ,2,11,,,,,2,ch-gourmet-sugar-cookie.jpg,1,22,,4,1,A Cheerful Giver,"Fall & Thanksgiving-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Large,67462301922-2,1,,
Grandmaís Kitchen 26OZ CHEERFUL HOME,CH11,(All) ACG View|Cheerful Candles 26Oz,"The Cheerful Home Collection encompasses several of our best selling fragrances. Each jar is 26 ounces and has an average burn time of 140 hours. Every jar is double wicked to ensure an even burn and an unsurpassed fragrance throw. Jar Holder comes with every Cheerful Home candle.

Grandma's Kitchen consists of a scrumptious aroma of all of the home baked goods you will find in Grandma's Kitchen, warm apples, peaches and cinnamon.",,26oz ,2,11,,,,,2,ch-grandmas-kitchen.jpg,1,22,,4,1,A Cheerful Giver,"Farmhouse Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Large,67462301923-9,1,,
Welcome Wreath 26OZ CHEERFUL HOME,CH13,(All) ACG View|Cheerful Candles 26Oz,"The Cheerful Home Collection encompasses several of our best selling fragrances. Each jar is 26 ounces and has an average burn time of 140 hours. Every jar is double wicked to ensure an even burn and an unsurpassed fragrance throw. Jar Holder comes with every Cheerful Home candle.

Welcome Wreath fragrance consists of noble fir, Blue Spruce and juniper berries with sweet Bosc pear, mandarin orange, tart apple and sweet musk.",,26oz ,2,11,,,,,2,ch-welcome-wreath.jpg,1,22,,4,1,A Cheerful Giver,"Christmas-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Large,67462301925-3,1,,
Cozy Cabin 26OZ CHEERFUL HOME,CH18,(All) ACG View|Cheerful Candles 26Oz,"The Cheerful Home Collection encompasses several of our best selling fragrances. Each jar is 26 ounces and has an average burn time of 140 hours. Every jar is double wicked to ensure an even burn and an unsurpassed fragrance throw. Jar Holder comes with every Cheerful Home candle.

Cozy Cabin fragrance consists of forest fir, sandalwood & cedar.",,26oz ,2,11,,,,,2,CH18-Cozy-Cabin.jpg,1,22,,4,1,A Cheerful Giver,"Country Rustic-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Large,67462301930-7,1,,
Luxurious Linen 26OZ CHEERFUL HOME,CH19,(All) ACG View|Cheerful Candles 26Oz,"The Cheerful Home Collection encompasses several of our best selling fragrances. Each jar is 26 ounces and has an average burn time of 140 hours. Every jar is double wicked to ensure an even burn and an unsurpassed fragrance throw. Jar Holder comes with every Cheerful Home candle.

Luxurious Linen fragrance consists of warm linen fragrance of orange blossom, jasmine, cyclamen, herbal tea and smooth cedar wood.",,26oz ,2,11,,,,,2,CH19-Luxurious-Linen.jpg,1,22,,4,1,A Cheerful Giver,"Vintage Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Large,67462301931-4,1,,
Fresh Peeled Macintosh 26OZ CHEERFUL HOME,CH20,(All) ACG View|Cheerful Candles 26Oz,"The Cheerful Home Collection encompasses several of our best selling fragrances. Each jar is 26 ounces and has an average burn time of 140 hours. Every jar is double wicked to ensure an even burn and an unsurpassed fragrance throw. Jar Holder comes with every Cheerful Home candle.

Fresh Peeled Macintosh fragrance consists of a fresh, crisp, tart & juicy apple.",,26oz ,2,11,,,,,2,CH20-Fresh-Peeled-Macintosh.jpg,1,22,,4,1,A Cheerful Giver,"Farmhouse Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Large,67462301932-1,1,,
Mango Tango 26OZ CHEERFUL HOME,CH21,(All) ACG View|Cheerful Candles 26Oz,"The Cheerful Home Collection encompasses several of our best selling fragrances. Each jar is 26 ounces and has an average burn time of 140 hours. Every jar is double wicked to ensure an even burn and an unsurpassed fragrance throw. Jar Holder comes with every Cheerful Home candle.

Mango Tango fragrance consists of the tropical scent of fresh sweet, ripe mangos.",,26oz ,2,11,,,,,2,CH21-Mango-Tango.jpg,1,22,,4,1,A Cheerful Giver,"Vintage Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Large,67462301933-8,1,,
Banana Nut Bread 26OZ CHEERFUL HOME,CH22,(All) ACG View|Cheerful Candles 26Oz,"The Cheerful Home Collection encompasses several of our best selling fragrances. Each jar is 26 ounces and has an average burn time of 140 hours. Every jar is double wicked to ensure an even burn and an unsurpassed fragrance throw. Jar Holder comes with every Cheerful Home candle.

Banana Nut Bread fragrance consists of banana rum, cinnamon, clove, nutmeg & hazelnuts.",,26oz ,2,11,,,,,2,CH22-Banana-Nut-Bread.jpg,1,22,,4,1,A Cheerful Giver,"Farmhouse Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Large,67462301934-5,1,,
Cinnamon Twist 26OZ CHEERFUL HOME,CH23,(All) ACG View|Cheerful Candles 26Oz,"The Cheerful Home Collection encompasses several of our best selling fragrances. Each jar is 26 ounces and has an average burn time of 140 hours. Every jar is double wicked to ensure an even burn and an unsurpassed fragrance throw. Jar Holder comes with every Cheerful Home candle.

Cinnamon Twist fragrance consists of warm rich spicy aroma of fresh cinnamon sticks.",,26oz ,2,11,,,,,2,CH23-Cinnamon-Twist.jpg,1,22,,4,1,A Cheerful Giver,"Christmas-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Large,67462301935-2,1,,
DAY SPA 6OZ CHEERFUL,CB01,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,day-spa-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Vintage Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332001-4,1,,
LUXURIOUS LINEN 6OZ CHEERFUL,CB02,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,luxurious-linen-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Vintage Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332002-1,1,,
BLUEBERRY MUFFINS 6OZ CHEERFUL,CB03,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,blueberry-muffins-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Vintage Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332003-8,1,,
CARAMEL MACCHIATO 6OZ CHEERFUL,CB04,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,caramel-macchiato-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Vintage Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332004-5,1,,
CASHMERE 6OZ CHEERFUL,CB05,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,cashmere-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Vintage Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332005-2,1,,
JUICY APPLE 6OZ CHEERFUL,CB08,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,juicy-apple-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Fall & Thanksgiving-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332008-3,1,,
PAPA'S PUMPKIN PIE 6OZ CHEERFUL,CB10,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,CB10.jpg,1,9,,4,1,A Cheerful Giver,"Fall & Thanksgiving-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332010-6,1,,
SPICY CINNAMON 6OZ CHEERFUL,CB102,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,1,Spicy-Cinnamon-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Fall & Thanksgiving-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332102-8,1,,
PECAN BELGIUM WAFFLES 6OZ CHEERFUL ,CB105,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,CB105-Pecan-Belgium-Waffles-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Country Rustic-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332105-9,1,,
CREAMY VANILLA 6OZ CHEERFUL,CB108,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,creamy-vanilla-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Vintage Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332108-0,1,,
CRISP COTTON 6OZ CHEERFUL,CB109,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,crisp-cotton-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Vintage Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332109-7,1,,
JUICY PEACH 6OZ CHEERFUL,CB110,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,juicy-peach-6oz.jpg,1,9,,4,1,A Cheerful Giver,Garden & Outdoor-Candles & Holders,,Candles & Fragrances-Jar Candles Small,67462332110-3,1,,
LEMON BUTTER POUND CAKE 60Z CHEERFUL,CB113,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,lemon-butter-pound-cake-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Vintage Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332113-4,1,,
GRANDMA'S KITCHEN 6OZ CHEERFUL,CB114,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,grandmas-kitchen-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Farmhouse Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332114-1,1,,
GOURMET SUGAR COOKIE 6OZ CHEERFUL,CB12,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,gourmet-sugar-cookie-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Christmas-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332012-0,1,,
CINNAMON TWIST 6OZ CHEERFUL,CB13,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,cinnamon-twist-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Christmas-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332013-7,1,,
BANANA NUT BREAD 6OZ CHEERFUL,CB14,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,banana-nut-bread-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Farmhouse Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332014-4,1,,
AUNT KOK'S APPLE CIDE 6OZ CHEERFUL,CB16,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,aunt-kooks-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Fall & Thanksgiving-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332016-8,1,,
BUTTER MAPLE TODDY 6 OZ CHEERFUL,CB18,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz,2,4.5,,,,,2,butter-maple-toddy-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Country Rustic-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332018-2,1,,
BONFIRE BY THE LAKE 6OZ CHEERFUL,CB22,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,bonfire-by-the-lake-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Lodge, Cabin & Lake-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332022-9,1,,
COZY CABIN 6OZ CHEERFUL,CB23,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,cozy-cabin-6oz_1.jpg,1,9,,4,1,A Cheerful Giver,"Lodge, Cabin & Lake-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332023-6,1,,
CRANBERRY PUMPKIN 6OZ CHEERFUL,CB24,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,1,CB24-Cranberry-Pumpkin-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Fall & Thanksgiving-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332024-3,1,,
Cheerful Candle Humble Homestead,CB26,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,CB26-Sand-N-Surf-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Farmhouse Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332026-7,1,,
ISLAND BREEZE 6OZ CHEERFUL,CB28,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,island-breeze-6oz.jpg,1,9,,4,1,A Cheerful Giver,Beach & Seashore-Candles,,Candles & Fragrances-Jar Candles Small,67462332028-1,1,,
BAMBOO WATERFALL 6OZ CHEERFUL,CB29,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,bamboo-waterfall-6oz.jpg,1,9,,4,1,A Cheerful Giver,Beach & Seashore-Candles,,Candles & Fragrances-Jar Candles Small,67462332029-8,1,,
IN THE PARK 6OZ CHEERFUL ,CB30,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,1,CB30-In-the-Park-6oz.jpg,1,9,,4,1,A Cheerful Giver,Garden & Outdoor-Candles & Holders,,Candles & Fragrances-Jar Candles Small,67462332030-4,1,,
Cheerful Candle Weekend in the Country,CB31,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,CB31-Weekend-in-the-Country-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Fall & Thanksgiving-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332031-1,1,,
SPARKLING SNOWBERRIES 6OZ CHEERFUL ,CB33,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,CB33-Sparkling-Snowberries-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Christmas-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332033-5,1,,
RUSTIC WOODLAND FIG 6OZ CHEERFUL,CB34,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,rustic-woodland-fig-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Country Rustic-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332034-2,1,,
MEMORIES 6OZ CHEERFUL ,CB35,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,memories-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Christmas-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332035-9,1,,
SAND 'N SURF 6OZ CHEERFUL,CB36,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,sand-n-surf-6oz.jpg,1,9,,4,1,A Cheerful Giver,Beach & Seashore-Candles,,Candles & Fragrances-Jar Candles Small,67462332036-6,1,,
Cheerful Candle Whispering Woods,CB37,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,CB37-Whispering-Woods-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Christmas-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332037-3,1,,
BALSAM FIR 6OZ CHEERFUL,CB39,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,balsam-fir-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Christmas-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332039-7,1,,
PRALINE CARAMEL STICKY BUNS 6OZ CHEERFUL,CB41,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,praline-caramel-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Fall & Thanksgiving-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332041-0,1,,
SALTED CARAMEL 6OZ CHEERFUL,CB42,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,1,CB42-Salted-Caramel-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Fall & Thanksgiving-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332042-7,1,,
Cheerful Candle Farm House Memories,CB43,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,CB43-Farm-House-Memories-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Farmhouse Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332043-4,1,,
Cheerful Candle Fireside Chalet,CB44,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,CB44-Fireside-Chalet-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Farmhouse Home-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332044-1,1,,
ALMOND BUTTER POUND CAKE 6OZ CHEERFUL,CB46,(All) ACG View|Cheerful Candles 6Oz,6 oz. Up to 30 Hrs.,,6oz ,2,4.5,,,,,2,almond-butter-6oz.jpg,1,9,,4,1,A Cheerful Giver,"Country Rustic-Candles, Holders & Rings",,Candles & Fragrances-Jar Candles Small,67462332046-5,1,,
