Product Name,Item Number,Miscellaneous,Detailed Product Description,Product Summary Overview,Size,minimum_quantity,Unit Price,minimum_quantityP2,tier_2_price,minimum_quantityP3,tier_3_price,multiple_of,Product Images,Quantity,MSRP,Sale Price,Ship Days,Is Active,Brand,Categories,Variations,Section,Sku,isImageAvailable,,
Product Name,Item Number,Miscellaneous,Detailed Product Description,Product Summary Overview,Size,minimum_quantity,Unit Price,minimum_quantityP2,tier_2_price,minimum_quantityP3,tier_3_price,multiple_of,Product Images,Quantity,MSRP,Sale Price,Ship Days,Is Active,Brand,Categories,Variations,Section,Sku,isImageAvailable,,
Old Glory King Quilt Set,OH-114 KQS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Our Old Glory Collection combines striking blues, reds, and tans pieced together in floral, solid, and plaid prints for an stunning patriotic look.|100% cotton and machine washable; machine-pieced and hand quilted|Quilt measures 105x95"" and includes two matching king-size shams measuring 21x37""|Medium weight for year-round use|Hand made - High End Quality - Designed & Manufactured exclusively by Olivia's Heartland|The back is solid tan.",,,1,125,,,,,1,Bed-02.jpg,1,250,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871076,1,,
Revere Queen/Full Quilt Set,OH-115 QQS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Black and tan contrast strikingly with a hint of red in our Revere Collection. Plaids and solids are patched together in squares and stars and each star is surrounded with embroidery.|100% cotton and machine washable; machine-pieced and hand quilted|Quilt measures 90x90"" and .includes two matching standard-size shams measuring 21x27""|Medium weight for year-round use|Hand made - High End Quality - Designed & Manufactured exclusively by Olivia's Heartland|The back is solid black.",,,1,125,,,,,1,OH-115_BED1.jpg,1,250,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871077,1,,
Chelsea King Quilt,IHF-412 KQ,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Part of the Chelsea collection, featuring red & brown tones.
This king quilt measures 95in. x 105in.
Be sure to check out the rest of our Chelsea collection to find matching items!
Available 2017",,,1,138.50,,,,,1,IHF-412_Bed_6c9306bb-18f1-4ee8-85fd-029db1230b5b_1024x1024.jpg,1,277,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871079,1,,
Chelsea Queen/Full Quilt,IHF-412 QQ,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Part of the Chelsea collection, featuring red & brown tones.
This queen quilt measures 90in. x 90in.
Be sure to check out the rest of our Chelsea collection to find matching items!
Available 2017",,,1,115.00,,,,,1,IHF-412_Bed_7ce4f8bd-317d-4f4d-b47a-1c4a3ede1121_1024x1024.jpg,1,230,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871080,1,,
Evelyn Wine King Quilt,IHF-454 KQ,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Part of the Evelyn Wine collection, featuring burgundy & tan tones.
This king quilt measures 95in. x 105in.
Be sure to check out the rest of our Evelyn Wine collection to find matching items!",,,1,132.00,,,,,1,IHF-454_Bed_c2812fb4-1399-438b-834e-2dadbfb43ca6_1024x1024.jpg,1,264,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871081,1,,
Evelyn Wine Queen/Full Quilt,IHF-454 QQ,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Part of the Evelyn Wine collection, featuring burgundy & tan tones.
This queen quilt measures 90in. x 90in.
Be sure to check out the rest of our Evelyn Wine collection to find matching items!",,,1,110.00,,,,,1,IHF-454_Bed_23b4e027-6df6-4ff8-8223-05ee92b2876d_1024x1024.jpg,1,220,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871082,1,,
California King Jamestown Black And Tan Quilt Set - 3 Piece,OH-100 KQL,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Our hand quilted Jamestown Quilt Set features black and tan in plaids, checks, solids, and stars
Medium Weight for year round use
100% cotton and machine washable
Quilt measures 120x105"", with 2 king size 21x37"" shams",,,1,125.00,,,,,1,jamestown_black_and_tan_1024x1024.jpg,1,250,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871083,1,,
King Jamestown Black And Tan Quilt Set - 3 Piece,OH-100 KQS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Our hand quilted Jamestown Quilt Set features black and tan in plaids, checks, solids, and stars
Medium Weight for year round use
100% cotton and machine washable
Quilt measures 100x90"", with 2 king size 21x37"" shams",,,1,115.00,,,,,1,jamestown_black_and_tan_32cc27c4-d3dc-40db-b211-0d5b4c7afb34_1024x1024.jpg,1,230,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871084,1,,
Queen/Full Jamestown Black And Tan Quilt Set - 3 Piece,OH-100 QQS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Our hand quilted Jamestown Quilt Set features black and tan in plaids, checks, solids, and stars
Medium Weight for year round use
100% cotton and machine washable
Quilt measures 90x90"", with 2 standard size 21x27"" shams",,,1,100.00,,,,,1,jamestown_black_and_tan_7cb34aba-eb6a-4046-bd8a-de0e6555ca09_1024x1024.jpg,1,200,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871085,1,,
Twin Jamestown Black And Tan Quilt Set - 2 Piece,OH-100 TS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Our hand quilted Jamestown Quilt Set features black and tan in plaids, checks, solids, and stars
Medium Weight for year round use
Includes one sham
100% cotton and machine washable
Measures 68x86"", with 1 standard size 21x27"" sham",,,1,68.00,,,,,1,jamestown_black_and_tan_d2ffe569-4dfb-455a-bf90-9b6ce3283e10_1024x1024.jpg,1,136,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871086,1,,
California King Jamestown Burgundy And Tan Quilt Set - 3 Piece,OH-101 KQL,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Our hand quilted Jamestown Quilt Set features burgundy and tan in plaids, checks, solids, and stars
Medium Weight for year round use
100% cotton and machine washable
Quilt measures 120x105"", with 2 king size 21x37"" shams",,,1,125.00,,,,,1,jamestown_burgundy_and_tan_1024x1024.jpg,1,250,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871087,1,,
King Jamestown Burgundy And Tan Quilt Set - 3 Piece,OH-101 KQS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Our hand quilted Jamestown Quilt Set features burgundy and tan in plaids, checks, solids, and stars
Medium Weight for year round use
100% cotton and machine washable
Quilt measures 100x90"", with 2 king size 21x37"" shams",,,1,115.00,,,,,1,jamestown_burgundy_and_tan_2a428b46-4c2f-49e1-a306-8e0e6cb6ee81_1024x1024.jpg,1,230,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871088,1,,
Queen/Full Jamestown Burgundy And Tan Quilt Set - 3 Piece,OH-101 QQS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Our hand quilted Jamestown Quilt Set features burgundy and tan in plaids, checks, solids, and stars
Medium Weight for year round use
100% cotton and machine washable
Quilt measures 90x90"", with 2 standard size 21x27"" shams",,,1,100.00,,,,,1,jamestown_burgundy_and_tan_cf95e498-21f0-45da-9619-b9d42284d221_1024x1024.jpg,1,200,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871089,1,,
Twin Jamestown Burgundy And Tan Quilt Set - 2 Piece,OH-101 TS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Our hand quilted Jamestown Quilt Set features burgundy and tan in plaids, checks, solids, and stars
Medium Weight for year round use
100% cotton and machine washable
Quilt measures 68x86"", with 1 standard size 21x27"" sham",,,1,68.00,,,,,1,jamestown_burgundy_and_tan_45814eed-d914-4a10-b623-b59f3eef067f_1024x1024.jpg,1,136,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871090,1,,
King Colonial Star Black And Tan Quilt Set - 3 Piece,OH-102 KQS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Our hand quilted ""Colonial"" Country Quilt Set features black and tan in plaids and appliqued stars
Medium Weight for year round use
Comes with the quilt and two matching shams
100% cotton and machine washable
King measures 100x90"", with 2 king size 21x37"" shams",,,1,115.00,,,,,1,colonial_star_black_7534259d-6550-451d-8492-ad17fd24c398_1024x1024.jpg,1,230,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871091,1,,
Queen/Full Colonial Star Black And Tan Quilt Set - 3 Piece,OH-102 QQS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Our hand quilted ""Colonial"" Country Quilt Set features black and tan in plaids and appliqued stars
Medium Weight for year round use
Comes with the quilt and two matching shams
Queen/Full measures 90x90"", with 2 standard size 21x27"" shams",,,1,100.00,,,,,1,colonial_star_black_dc302e0a-0f9d-4fad-8e99-0717886d83b2_1024x1024.jpg,1,200,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871092,1,,
Twin Colonial Star Black And Tan Quilt Set - 2 Piece,OH-102 TS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Our hand quilted ""Colonial"" Country Quilt Set features black and tan in plaids and appliqued stars
Medium Weight for year round use
Includes one sham
100% cotton and machine washable
Twin measures 68x86"", with 1 standard size 21x27"" sham",,,1,68.00,,,,,1,colonial_star_black_fbf914f5-3a0e-46a2-ad38-7babe36c73a9_1024x1024.jpg,1,136,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871093,1,,
California King Colonial Star Burgundy And Tan Quilt Set - 3 Piece,OH-103 KQL,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Our hand quilted ""Colonial"" Country Quilt Set features burgundy and tan in plaids and appliqued stars
Medium Weight for year round use
100% cotton and machine washable
Quilt measures 120x105"", with 2 king size 21x37"" shams",,,1,125.00,,,,,1,colonial_star_burgundy_1024x1024.jpg,1,250,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871094,1,,
King Colonial Star Burgundy And Tan Quilt Set - 3 Piece,OH-103 KQS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Our hand quilted ""Colonial"" Country Quilt Set features burgundy and tan in plaids and appliqued stars
Medium Weight for year round use
100% cotton and machine washable
Quilt measures 100x90"", with 2 king size 21x37"" shams",,,1,115.00,,,,,1,colonial_star_burgundy_76f427a5-aa01-43d7-8b48-89aa991617ff_1024x1024.jpg,1,230,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871095,1,,
Twin Colonial Star Burgundy And Tan Quilt Set - 2 Piece,OH-103 TS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Our hand quilted ""Colonial"" Country Quilt Set features burgundy and tan in plaids and appliqued stars
Medium Weight for year round use
100% cotton and machine washable
Quilt measures 68x86"", with 1 standard size 21x27"" sham",,,1,68.00,,,,,1,colonial_star_burgundy_36362954-18b1-4439-a8d1-6af612fba633_1024x1024.jpg,1,136,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871096,1,,
Plum Creek King Quilt Set,OH-113 KQS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"The Plum Star Collection features squares and stars in deep plum tones which are offset by rich black and cream in solids, plaids, and checks.|100% cotton and machine washable|Quilt measures 105x95"" and includes two matching king-size shams measuring 21x37""|Medium weight for year-round use|Hand made - High End Quality - Designed & Manufactured exclusively by Olivia's Heartland|The back is solid black.",,,1,125,,,,,1,IMG_0167_d54b1f16-8270-4b35-b1c3-61be985ce920.jpg,1,250,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871097,1,,
Bradford Star King Quilt Set,OH-117 KQS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"The Bradford Star collection is a blending of traditional stars and nine-patch squares in shades of burgundy, red and tan.
100% cotton and machine washable; machine-pieced and hand quilted
Quilt measures 105x95"" and includes two matching king-size shams measuring 21x37""
Medium weight for year-round use
Hand made - High End Quality - Designed & Manufactured exclusively by Olivia's Heartland",,,1,125,,,,,1,OH-117_BED2_be449043-256d-44d6-afc0-8039f683f6a2_1024x1024.jpg,1,250,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871098,1,,
Bradford Star Queen Quilt Set,OH-117 QQS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"The Bradford Star collection is a blending of traditional stars and nine-patch squares in shades of burgundy, red and tan.
100% cotton and machine washable; machine-pieced and hand quilted
Quilt measures 90x90"" and includes two matching shams measuring 21x27""
Medium weight for year-round use
Hand made - High End Quality - Designed & Manufactured exclusively by Olivia's Heartland",,,1,115,,,,,1,OH-117_BED2_1024x1024.jpg,1,230,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871099,1,,
Plymouth Queen Quilt Set,OH-118 QQS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Burgundy, black, tan and a touch of green are combined in our Plymouth Collection in motifs of eight-point and primitive stars using plaid, solid, and checkered fabrics.|100% cotton and machine washable; machine-pieced and hand quilted|Quilt measures 90x90"" and includes two matching shams measuring 21x27""|Medium weight for year-round use|Hand made - High End Quality - Designed & Manufactured exclusively by Olivia's Heartland|The back is solid tan.",,,1,115,,,,,1,Bed-01_1.jpg,1,230,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871100,1,,
"Cambridge Log Cabin Quilted Pillow: 16""X16""",IHF-377 QPL,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"16""x16""
Machine wash on gentle cycle with cold water and hang dry.
Material: 100% cotton
Part of our CAMBRIDGE LOG CABIN Collection
Color: wine, cream, black, and mustard
Pillow filler sold separately HERE
  SKU:IHF-377 QPL",,,1,15,,,,,1,IHF-377QPL__39298.1508258841.jpg,1,30,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871101,1,,
Antique Bloom Quilt Set - King,OH-7006 KQS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Floral and paisley patterns in brilliant and bold colors make up the Antique Bloom quilt. Quilt is reversible to a single print.
Set contains 1 king quilt measuring 106x92"", and 2 king shams measuring 20x36"".
100% cotton shell.
Medium weight for year-round use.
Machine washable. Prewashed and preshrunk.
Machine wash gentle cycle. Air dry. Cool iron if needed.
  SKU: OHC-7006 KQS",,,1,55,,,,,1,antique_bloom_compressed__28284.1504818118.jpg,1,110,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871102,1,,
Antique Bloom Quilt Set - Queen/Full,OH-7006 QQS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Floral and paisley patterns in brilliant and bold colors make up the Antique Bloom quilt. Quilt is reversible to a single print.
Set contains 1 queen/full quilt measuring 88x92"", and 2 standard shams measuring 20x26"".
100% cotton shell.
Medium weight for year-round use.
Machine washable. Prewashed and preshrunk.
Machine wash gentle cycle. Air dry. Cool iron if needed.
  SKU: OHC-7006 QQS",,,1,50,,,,,1,antique_bloom_compressed_28cc0c6a-ed0a-4a09-88f8-6de2f433e50c__24629.1504818118.jpg,1,100,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871103,1,,
Antique Bloom Quilt Set - Twin,OH-7006 TQS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Floral and paisley patterns in brilliant and bold colors make up the Antique Bloom quilt. Quilt is reversible to a single print.
Set contains 1 twin quilt measuring 68x86"", and standard sham measuring 20x26"".
100% cotton shell.
Medium weight for year-round use.
Machine washable. Prewashed and preshrunk.
Machine wash gentle cycle. Air dry. Cool iron if needed.
  SKU: OHC-7006 TQS",,,1,40,,,,,1,antique_bloom_compressed_61116b6c-d08c-43dd-9842-0e822ccf53ba__92358.1504818119.jpg,1,80,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871104,1,,
Concord Quilt Set - King,OH-7003 KQS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Rectangular blocks in ivory, black, and grays provide striking contrast in our Concord quilt. Quilt is reversible to a single print.
Set contains 1 king quilt measuring 106x92"", and 2 king shams measuring 20x36"".
100% cotton shell.
Medium weight for year-round use.
Machine washable. Prewashed and preshrunk.
Machine wash gentle cycle. Air dry. Cool iron if needed.
  SKU: OHC-7003 KQS",,,1,55,,,,,1,Concord_640cefbb-db16-48e2-8262-c22ebf3ebe26__54220.1504818105.jpg,1,110,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871105,1,,
Concord Quilt Set - Queen/Full,OH-7003 QQS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Rectangular blocks in ivory, black, and grays provide striking contrast in our Concord quilt. Quilt is reversible to a single print.
Set contains 1 queen/full quilt measuring 88x92"", and 2 standard shams measuring 20x26"".
100% cotton shell.
Medium weight for year-round use.
Machine washable. Prewashed and preshrunk.
Machine wash gentle cycle. Air dry. Cool iron if needed.
  SKU: OHC-7003 QQS",,,1,50,,,,,1,Concord_5d76278e-6bb7-4742-bacf-21a0e8afe44c__77002.1504818107.jpg,1,100,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871106,1,,
Concord Quilt Set - Twin,OH-7003 TQS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Rectangular blocks in ivory, black, and grays provide striking contrast in our Concord quilt. Quilt is reversible to a single print.
Set contains 1 twin quilt measuring 68x86"", and standard sham measuring 20x26"".
100% cotton shell.
Medium weight for year-round use.
Machine washable. Prewashed and preshrunk.
Machine wash gentle cycle. Air dry. Cool iron if needed.
  SKU: OHC-7003 TQS",,,1,40,,,,,1,Concord_83ee2ca7-7e06-4d1f-93f2-434b00ca86e9__60534.1504818108.jpg,1,80,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871107,1,,
Country Garden Quilt Set - King,OH-7007 KQS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Blues and greens dominate the Country Garden quilt's floral, paisley, and stripe prints. Quilt is reversible to a single print.
Set contains 1 king quilt measuring 106x92"", and 2 king shams measuring 20x36"".
100% cotton shell.
Medium weight for year-round use.
Machine washable. Prewashed and preshrunk.
Machine wash gentle cycle. Air dry. Cool iron if needed.
  SKU: OHC-7007 KQS",,,1,55,,,,,1,Country_Garden_2_b061697b-2e70-4400-bd78-b0d078021145__20372.1504818121.jpg,1,110,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871108,1,,
Country Garden Quilt Set - Queen/Full,OH-7007 QQS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Blues and greens dominate the Country Garden quilt's floral, paisley, and stripe prints. Quilt is reversible to a single print.
Set contains 1 queen/full quilt measuring 88x92"", and 2 standard shams measuring 20x26"".
100% cotton shell.
Medium weight for year-round use.
Machine washable. Prewashed and preshrunk.
Machine wash gentle cycle. Air dry. Cool iron if needed.
  SKU: OHC-7007 QQS",,,1,50,,,,,1,Country_Garden_2_18e57d7f-6554-451d-989b-b95f5123d208__24882.1504818123.jpg,1,100,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871109,1,,
Country Garden Quilt Set - Twin,OH-7007 TQS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Blues and greens dominate the Country Garden quilt's floral, paisley, and stripe prints. Quilt is reversible to a single print.
Set contains 1 twin quilt measuring 68x86"", and standard sham measuring 20x26"".
100% cotton shell.
Medium weight for year-round use.
Machine washable. Prewashed and preshrunk.
Machine wash gentle cycle. Air dry. Cool iron if needed.
  SKU: OHC-7007 TQS",,,1,40,,,,,1,Country_Garden_2_752c6254-32aa-4817-916d-205e0a45bb05__29960.1504818125.jpg,1,80,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871110,1,,
King Issmaye Quilt Set - 3 Piece,OH-17156,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Issmaye is a bold red floral print quilt with sage, light gold, and hints of pink
100% cotton and machine washable
Quilt measures 100x90"" and comes with 2 standard size 21x27"" shams
PLEASE NOTE THAT THE KING QUILT COMES WITH STANDARD SIZE SHAMS
Machine wash gentle cycle. Air dry. Cool iron if needed.

SKU: OH-17156",,,1,65,,,,,1,Issmaye_quilt_set.jpg,1,130,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871111,1,,
Old Glory Queen Quilt Set,OH-114 QQS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Our Old Glory Collection combines striking blues, reds, and tans pieced together in floral, solid, and plaid prints for an stunning patriotic look.|100% cotton and machine washable; machine-pieced and hand quilted|Quilt measures 90x90"" and includes two matching shams measuring 21x27""|Medium weight for year-round use|Hand made - High End Quality - Designed & Manufactured exclusively by Olivia's Heartland|The back is solid tan.",,,1,115,,,,,1,Bed-02_8e225eb6-536d-4610-9a4d-73e55b6a5506.jpg,1,230,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871113,1,,
Vintage Garden Quilt Set - King,OH-7005 KQS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Our Vintage Garden quilt features bright floral prints in a multitude of colors. Quilt is reversible to a single print.
Set contains 1 king quilt measuring 106x92"", and 2 king shams measuring 20x36"".
100% cotton shell.
Medium weight for year-round use.
Machine washable. Prewashed and preshrunk.
Machine wash gentle cycle. Air dry. Cool iron if needed.
  SKU: OHC-7005 KQS",,,1,55,,,,,1,Vintage_Garden_8d58f4b9-1c9b-4108-9c88-9e9860d4ca8d__09681.1504818110.jpg,1,110,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871114,1,,
Vintage Garden Quilt Set - Queen/Full,OH-7005 QQS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Our Vintage Garden quilt features bright floral prints in a multitude of colors. Quilt is reversible to a single print.
Set contains 1 queen/full quilt measuring 88x92"", and 2 standard shams measuring 20x26"".
100% cotton shell.
Medium weight for year-round use.
Machine washable. Prewashed and preshrunk.
Machine wash gentle cycle. Air dry. Cool iron if needed.
  SKU: OHC-7005 QQS",,,1,50,,,,,1,Vintage_Garden_748f289d-2b5e-4edd-8a67-1a4ca088afc1__57568.1504818112.jpg,1,100,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871115,1,,
Vintage Garden Quilt Set - Twin,OH-7005 TQS,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Our Vintage Garden quilt features bright floral prints in a multitude of colors. Quilt is reversible to a single print.
Set contains 1 twin quilt measuring 68x86"", and standard sham measuring 20x26"".
100% cotton shell.
Medium weight for year-round use.
Machine washable. Prewashed and preshrunk.
Machine wash gentle cycle. Air dry. Cool iron if needed.
  SKU: OHC-7005 TQS",,,1,40,,,,,1,Vintage_Garden__80052.1504818118.jpg,1,80,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871116,1,,
Queen/Full Issmaye Quilt Set,OH-17157,(All) Market Street Wholesale|Bedding|Quilts & Quilt Sets,"Issmaye is a bold red floral print quilt with sage, light gold, and hints of pink|Each set comes with the quilt and two matching shams|100% cotton and machine washable|Comes with 2 standard size 21x27"" shams",,,1,55,,,,,1,Issmaye_quilt_set_2076167e-6090-4fb6-a7c5-68c285a7c4a7__79424.1504815863.jpg,1,110,,2,1,Market Street Wholesale,"Farmhouse Home-Bedding, Throws & more",,Bedding and Home-Quilts & Quilt Sets,316871117,1,,
