10x10x1.5 wood frame (YOU ARE) rd/wh (4x6),22045,(All) Closeout Products|Valentines,,Closeout Price,5.975,,,10x10x1.5 ,,2,11.95,12,10.755,,,2,Adams400,Adams160,516717.jpg,516717.jpg,,,Adams800,516717.jpg,
5x11x3 metal heart on stand (ILY) rd/wh,22048,(All) Closeout Products|Valentines,,Closeout Price,2.25,,,5x11x3 ,,2,4.5,24,4.05,,,2,Adams400,Adams160,516720.jpg,516720.jpg,,,Adams800,516720.jpg,
3x3x.25 wood sign w/key wh/gd/bl,23050,(All) Closeout Products|Valentines,,Closeout Price,1.875,,,3x3x.25 ,,12,3.75,144,3.375,,,12,Adams400,Adams160,516723.jpg,516723.jpg,,,Adams800,516723.jpg,
8x5.5x1.5 wood sign (LOVE HERE) wh/gd/bl,23052,(All) Closeout Products|Valentines,,Closeout Price,2.475,,,8x5.5x1.5 ,,2,4.95,20,4.455,,,2,Adams400,Adams160,516725.jpg,516725.jpg,,,Adams800,516725.jpg,
1.75x4.5x.25 wood keys s/3 asst (LOVE) wh/gd/bl,23054,(All) Closeout Products|Valentines,,Closeout Price,3.375,,,1.75x4.5x.25 ,,4,6.75,24,6.075,,,4,Adams400,Adams160,516727.jpg,516727.jpg,,,Adams800,516727.jpg,
3x10x.5 wood key (LOVE) wh/gd/bl,23055,(All) Closeout Products|Valentines,,Closeout Price,1.75,,,3x10x.5 ,,4,3.5,36,3.15,,,4,Adams400,Adams160,516728.jpg,516728.jpg,,,Adams800,516728.jpg,
12x7x1.5 wood sign (SWEET) pk/wh,23056,(All) Closeout Products|Valentines,,Closeout Price,4.975,,,12x7x1.5 ,,2,9.95,12,8.955,,,2,Adams400,Adams160,516729.jpg,516729.jpg,,,Adams800,516729.jpg,
4x11x1.5 wood sign (XO) pk/wh,23057,(All) Closeout Products|Valentines,,Closeout Price,3.475,,,4x11x1.5 ,,2,6.95,12,6.255,,,2,Adams400,Adams160,516730.jpg,516730.jpg,,,Adams800,516730.jpg,
2.5x5.5x.25 wood tile (XO) pk/wh,23058,(All) Closeout Products|Valentines,,Closeout Price,1.25,,,2.5x5.5x.25 ,,6,2.5,72,2.25,,,6,Adams400,Adams160,516731.jpg,516731.jpg,,,Adams800,516731.jpg,
13x6x1.5 wood block set (LOVE) pk/wh,23059,(All) Closeout Products|Valentines,,Closeout Price,5.475,,,,,2,10.95,12,9.855,,,2,Adams400,Adams160,516732.jpg,516732.jpg,,,Adams800,516732.jpg,
3x3.5x.25 wood magnet (BE MINE) pk/wh,23060,(All) Closeout Products|Valentines,,Closeout Price,0.975,,,3x3.5x.25 ,,12,1.95,144,1.755,,,12,Adams400,Adams160,516733.jpg,516733.jpg,,,Adams800,516733.jpg,
3x3.5x.25 wood orn (BE MINE) pk/wh,23061,(All) Closeout Products|Valentines,,Closeout Price,0.975,,,3x3.5x.25 ,,12,1.95,144,1.755,,,12,Adams400,Adams160,516734.jpg,516734.jpg,,,Adams800,516734.jpg,
12x13x.25 wood hng cupcake (SWTHRT) pk/wh,23062,(All) Closeout Products|Valentines,,Closeout Price,5.475,,,12x13x.25 ,,2,10.95,12,9.855,,,2,Adams400,Adams160,516735.jpg,516735.jpg,,,Adams800,516735.jpg,
5x5x.5 wood heart cutout (DOILY) white,25023,(All) Closeout Products|Valentines,"Create a Valentine atmosphere in your room with Adams and Co's uplifting decors! This cute wood cutout features distressed colors of white and grey, and boldly displays beautiful floral figures enclosed in a heart. Measuring 5"" x 5"" x 0.5"", this wood cutout (Product Number 25023) may just be the decoration you are looking for to add a unique personal touch to your home or office. Adams&Co is committed to delivering their quality hand-crafted products to clients all over the nation. We carry products that include everything from traditional home decor, to religious and seasonal decor. Each is designed to give your home that one-of-a-kind feel and welcoming appearance.",Closeout Price,2.125,,,,,6,4.25,48,3.825,,,6,Adams400,Adams160,665058.jpg,665058.jpg,,,Adams800,665058.jpg,
4x9x.5 wood flower s/3 asst rd/pk/wh,28110,(All) Closeout Products|Valentines,,Closeout Price,8.25,,,4x9x.5 ,,2,16.5,12,14.85,,,2,Adams400,Adams160,516739.jpg,516739.jpg,,,Adams800,516739.jpg,
3x3x.5 styrofoam 3d hearts s/6 rd/pk/hp,28113,(All) Closeout Products|Valentines,,Closeout Price,2.25,,,3x3x.5 ,,2,4.5,48,4.05,,,2,Adams400,Adams160,516742.jpg,516742.jpg,,,Adams800,516742.jpg,
6x17.5x.5 wood heart stake s/2 asst pk/rd/wh,28114,(All) Closeout Products|Valentines,,Closeout Price,5,,,6x17.5x.5 ,,2,10,24,9,,,2,Adams400,Adams160,516743.jpg,516743.jpg,,,Adams800,516743.jpg,
2x4.25x1.5 wood tag w/container (LOVE DUST) rd/pk/wh,28115,(All) Closeout Products|Valentines,,Closeout Price,1.975,,,2x4.25x1.5 ,,12,3.95,72,3.555,,,12,Adams400,Adams160,516744.jpg,516744.jpg,,,Adams800,516744.jpg,
.5x12x.5 wood pirouette sticks s/3 rd/pk/wh,28116,(All) Closeout Products|Valentines,,Closeout Price,3.75,,,.5x12x.5 ,,4,7.5,24,6.75,,,4,Adams400,Adams160,516745.jpg,516745.jpg,,,Adams800,516745.jpg,
21.5x11x1.5 wood block set (BE MINE) rd/pk/wh,28118,(All) Closeout Products|Valentines,,Closeout Price,11.975,,,,,2,23.95,12,21.555,,,2,Adams400,Adams160,516747.jpg,516747.jpg,,,Adams800,516747.jpg,
8x6x1.5 wood sign (LOVE) wh/pk,28123,(All) Closeout Products|Valentines,,Closeout Price,3.25,,,8x6x1.5 ,,2,6.5,24,5.85,,,2,Adams400,Adams160,516752b.jpg,516752b.jpg,,,Adams800,516752b.jpg,
5x10x1.5 wood sign w/flower (LOVE) pk/wh,28126,(All) Closeout Products|Valentines,,Closeout Price,3.75,,,,,4,7.5,16,6.75,,,4,Adams400,Adams160,516755.jpg,516755.jpg,,,Adams800,516755.jpg,
4.5x12x.5 wood bottle (LOVE POTION) pk/wh,28127,(All) Closeout Products|Valentines,,Closeout Price,2.975,,,4.5x12x.5 ,,4,5.95,24,5.355,,,4,Adams400,Adams160,516756.jpg,516756.jpg,,,Adams800,516756.jpg,
10x9x1.5 wood frmd sign (ANGL TREE) rd/wh,78684,|(All) Closeout Products|Christmas,,Closeout Price,4.5,,,,,2,9,12,8.1,,,2,Adams400,Adams160,78684.jpg,78684.jpg,,,Adams800,78684.jpg,
2.5x2.5x.25 wood magnet s/4 (FALL) multi color,65006,|(All) Closeout Products|Fall,,Closeout Price,4,,,,,6,8,96,7.2,,,6,Adams400,Adams160,65006.jpg,65006.jpg,,,Adams800,65006.jpg,
10x10x1.5 wood frmd sign (GRTFL THNKFL BLSSD) wd/bk,68179,|(All) Closeout Products|Fall,,Closeout Price,5,,,,,2,10,16,9,,,2,Adams400,Adams160,68179.jpg,68179.jpg,,,Adams800,68179.jpg,
5x5x1.5 wood frmd sign (GTHR TGTHR) wd/bk,68181,|(All) Closeout Products|Fall,,Closeout Price,2.5,,,,,4,5,24,4.5,,,4,Adams400,Adams160,68181.jpg,68181.jpg,,,Adams800,68181.jpg,
13.5x34x2 wood yard stake (WIKD) bk/wh/gy/rd,55024,(All) Closeout Products|Halloween,,Closeout Price,7.5,,,,,2,15,4,13.5,,,2,Adams400,Adams160,593573.jpg,593573.jpg,,,Adams800,593573.jpg,
29x21 giant fabric glitter bow white (pliable),C220,(All) Christmas|(All) Closeout Products,,Closeout Price,6.975,,,,,4,13.95,16,12.555,,,4,Adams400,Adams160,421574.jpg,421574.jpg,,,Adams800,421574.jpg,
15x20 fabric glitter bow white (pliable),C223,(All) Christmas|(All) Closeout Products,,Closeout Price,3.975,,,,,6,7.95,48,7.155,,,6,Adams400,Adams160,421577.jpg,421577.jpg,,,Adams800,421577.jpg,
10x8x1.5 wood brick set (BE KIND) black/gold,10510,"(All) Closeout Products|(All) Everyday|Blocks, Bricks, Tiles",,Closeout price,5.5,,,,,2,11,16,9.9,,,2,Adams400,Adams160,463883.jpg,463883.jpg,8.44796E+11,,Adams800,463883.jpg,
15x17x1.5 wood frame (LVNG MEMRY) wh/bk (8x10),19043,(All) Adams and Co Products|(All) Everyday|Inspirational,,Closeout price,14,,,,,2,28,6,25.2,,,2,Adams400,Adams160,575203.jpg,575203.jpg,8.44796E+11,,Adams800,575203.jpg,
7.75x9x.5 wood DBL SIDE tile (SRRY/TRCK) or/bk/wh,58256,(All) Closeout Products|Halloween,,Closeout price,3.5,,,,,4,7,24,6.3,,,4,Adams400,Adams160,58256.jpg,58256.jpg,8.44796E+11,,Adams800,58256.jpg,
14x4x.25 wood hanging sign (DRBLL BRKN) wh/bk/or,58317,(All) Closeout Products|(All) Halloween|Signs,,Closeout price,2,,,,,4,4,24,3.6,,,4,Adams400,Adams160,593606.jpg,593606.jpg,8.44796E+11,,Adams800,593606.jpg,
12x12x4 canvas pillow (SKULL) bk/wh/gy,55002,(All) Closeout Products|(All) Halloween|Pillows & Linen,,Closeout price,5.5,,,,,2,11,6,9.9,,,2,Adams400,Adams160,593551.jpg,593551.jpg,8.44796E+11,,Adams800,593551.jpg,
5.5x3x.25 wd tag (HPY ESTR) wh/gr ,30105,(All) Closeout Products,,Closeout price,0.875,,,,,12,1.75,144,1.575,,,12,Adams400,Adams160,664975.jpg,664975.jpg,8.44796E+11,,Adams800,664975.jpg,
5.5x7.5x1.5 wood frmd sign (PEEP) gr/wh,30103,(All) Closeout Products|Framed Signs,,Closeout price,3.25,,,,,4,6.5,24,5.85,,,4,Adams400,Adams160,664977.jpg,664977.jpg,8.44796E+11,,Adams800,664977.jpg,
5x5x1.5 wd frmd sign (STR WNDR) wh/rd,78743,(All) Adams and Co Products|(All) Christmas|Framed Signs,,Closeout price,2.625,,,,,2,5.25,12,4.725,,,2,Adams400,Adams160,608699.jpg,608699.jpg,8.44796E+11,,Adams800,608699.jpg,
5x5x1.5 wd frmd sign (STR WNDR) wh/pl,78742,(All) Adams and Co Products|(All) Christmas|Framed Signs,,Closeout price,2.625,,,,,2,5.25,12,4.725,,,2,Adams400,Adams160,608698.jpg,608698.jpg,8.44796E+11,,Adams800,608698.jpg,
5x5x1.5 wd frmd sign (BST GFT) wh/rd,78745,(All) Adams and Co Products|(All) Christmas|Framed Signs,,Closeout price,2.625,,,,,2,5.25,12,4.725,,,2,Adams400,Adams160,608701.jpg,608701.jpg,8.44796E+11,,Adams800,608701.jpg,
6x4x1.5 wood sign (FATHER) bl/wh/gd ,12467,(All) Closeout Products|Everyday|Signs,,Closeout price,2.125,,,,,4,4.25,24,3.825,,,4,Adams400,Adams160,529087.jpg,529087.jpg,8.44796E+11,,Adams800,529087.jpg,
8x14x1.5 wd (CAT) bk/wh ,52184,"(All) Closeout Products|(All) Halloween|Blocks, Bricks, Tiles",,Closeout price,4,,,,,2,8,24,7.2,,,2,Adams400,Adams160,593501.jpg,593501.jpg,8.44796E+11,,Adams800,593501.jpg,
3x3x.25 hanging wood tiles s/4 (SAYINGS) multi,15145,"(All) Adams and Co Products|(All) Everyday|Blocks, Bricks, Tiles|Inspirational",,Closeout price,2.75,,,,,2,5.5,12,4.95,,,2,Adams400,Adams160,705006.jpg,705006.jpg,8.44796E+11,,Adams800,705006.jpg,
5x5x1.5 wood frmd sign (ETERNAL) multi,15140,(All) Adams and Co Products|(All) Everyday|Framed Signs|Inspirational,,Closeout price,2.5,,,,,2,5,24,4.5,,,2,Adams400,Adams160,705011.jpg,705011.jpg,8.44796E+11,,Adams800,705011.jpg,
4x4x1 frmd wd orn (SN NTCRKR) wh/rd ,72344,(All) Adams and Co Products|(All) Christmas|Ornaments,,Closeout price,2.125,,,,,12,4.25,144,3.825,,,12,Adams400,Adams160,608419.jpg,608419.jpg,8.44796E+11,,Adams800,608419.jpg,
4x4x1 frmd wd orn (ELF U) wh/rd ,72343,(All) Adams and Co Products|(All) Christmas|Ornaments,,Closeout price,2.125,,,,,12,4.25,144,3.825,,,12,Adams400,Adams160,608418.jpg,608418.jpg,8.44796E+11,,Adams800,608418.jpg,
4x4x1 frmd wd orn (WHT ELF) wh/rd ,72341,(All) Adams and Co Products|(All) Christmas|Ornaments,,Closeout price,2.125,,,,,12,4.25,144,3.825,,,12,Adams400,Adams160,608416.jpg,608416.jpg,8.44796E+11,,Adams800,608416.jpg,
12x12x4 canvas pillow (TODAY) wh/gy/gn,15149,(All) Adams and Co Products|(All) Everyday|Pillows & Linen,,Closeout price,5.25,,,,,2,10.5,6,9.45,,,2,Adams400,Adams160,705002.jpg,705002.jpg,8.44796E+11,,Adams800,705002.jpg,
6x6 hanger dbl sd plw (FRSTY CHRSTMS) bk/wh/rd,70389,(All) Adams and Co Products|(All) Christmas|(Newest) Additions|Pillows & Linen,,Closeout price,2.5,,,,,6,5,48,4.5,,,6,Adams400,Adams160,706174.jpg,706174.jpg,8.44796E+11,,Adams800,706174.jpg,
11x10x.25 wd sign w/wings (ANGL HME) wh/bk,19046,(All) Closeout Products|Everyday|Inspirational|Signs,,Closeout price,3.5,,,,,4,7,12,6.3,,,4,Adams400,Adams160,575200.jpg,575200.jpg,8.44796E+11,,Adams800,575200.jpg,
5x5x1.5 wood frmd sign (RIGHT) multi,15142,(All) Adams and Co Products|(All) Everyday|Framed Signs|Inspirational,,Closeout price,2.5,,,,,2,5,24,4.5,,,2,Adams400,Adams160,705009.jpg,705009.jpg,8.44796E+11,,Adams800,705009.jpg,
5x6x1.5 wood frmd sign (NRMLTY) multi,15143,(All) Adams and Co Products|(All) Everyday|Framed Signs|Inspirational,,Closeout price,2.625,,,,,2,5.25,24,4.725,,,2,Adams400,Adams160,705008.jpg,705008.jpg,8.44796E+11,,Adams800,705008.jpg,
24x10x1.5 frmd sign (GTHR HERE) wh/bk,18973,(All) Closeout Products|Everyday|Framed Signs|Inspirational,,Closeout price,8.5,,,,,2,17,8,15.3,,,2,Adams400,Adams160,540907.jpg,540907.jpg,8.44796E+11,,Adams800,540907.jpg,
16x20x1.5 wood sign (SKI PTRL) rd/wh,18025,(All) Christmas|(All) Closeout Products|Signs,,Closeout price,9,,,,,2,18,6,16.2,,,2,Adams400,Adams160,661104.jpg,661104.jpg,8.44796E+11,,Adams800,661104.jpg,
6x4x1.5 wood sign (SME HERO) bl/wh/gd,12468,(All) Closeout Products|Everyday|Signs,,Closeout price,2.125,,,,,4,4.25,24,3.825,,,4,Adams400,Adams160,529086.jpg,529086.jpg,8.44796E+11,,Adams800,529086.jpg,
5x5x1.5 wood frmd sign (GOD BLESS) wh/rd,75157,(All) Adams and Co Products|(All) Christmas|(Newest) Additions|Framed Signs,,Closeout price,2.5,,,,,2,5,24,4.5,,,2,Adams400,Adams160,706224.jpg,706224.jpg,8.44796E+11,,Adams800,706224.jpg,
6x4.5x1.5 wood brick (I BELIEVE- MOM) black/white,12374,(All) Closeout Products|Everyday,,Closeout price,1.75,,,,,4,3.5,24,3.15,,,4,Adams400,Adams160,12374.jpg,12374.jpg,8.44796E+11,,Adams800,12374.jpg,
47x15x1.5 wood (CHRSTMS VLLG) rd/wh ,72387,(All) Adams and Co Products|(All) Christmas,,Closeout price,34.5,,,,,2,69,2,62.1,,,2,Adams400,Adams160,608462.jpg,608462.jpg,8.44796E+11,,Adams800,608462.jpg,
8x12x1.5 wood sign (SERENITY PRAYER) bl/wh/gd,18800,(All) Closeout Products|Everyday|Inspirational|Signs,,Closeout price,3,,,,,4,6,12,5.4,,,4,Adams400,Adams160,18800.jpg,18800.jpg,8.44796E+11,,Adams800,18800.jpg,
7x7.5x.25 rnd wd orn (JY TO WRLD) wh/gy/rd,75164,(All) Adams and Co Products|(All) Christmas|(Newest) Additions|Ornaments,,Closeout price,2,,,,,6,4,24,3.6,,,6,Adams400,Adams160,706217.jpg,706217.jpg,8.44796E+11,,Adams800,706217.jpg,
15x24 dish towel (YUM) wh/gr ,10596,(All) Adams and Co Products|(All) Everyday,,Closeout price,2.375,,,,,6,4.75,96,4.275,,,6,Adams400,Adams160,705034.jpg,705034.jpg,8.44796E+11,,Adams800,705034.jpg,
15x24 dish towel (BKRY) wh/gr ,10597,(All) Adams and Co Products|(All) Everyday,,Closeout price,2.375,,,,,6,4.75,96,4.275,,,6,Adams400,Adams160,705033.jpg,705033.jpg,8.44796E+11,,Adams800,705033.jpg,
2x4.25x1.5 apothecary bottle 3/asst multi color,55025,(All) Closeout Products|(All) Halloween,,Closeout price,2.125,,,,,12,4.25,72,3.825,,,12,Adams400,Adams160,593574.jpg,593574.jpg,8.44796E+11,,Adams800,593574.jpg,
15x24 dish towel (EAT) wh/gr ,10598,(All) Adams and Co Products|(All) Everyday,,Closeout price,2.375,,,,,6,4.75,96,4.275,,,6,Adams400,Adams160,705032.jpg,705032.jpg,8.44796E+11,,Adams800,705032.jpg,
12x4.5x.5 wood sign (HPY TKSGVG) bn/gy/wh,65012,(All) Closeout Products|Signs,,Closeout price,2,,,,,6,4,24,3.6,,,6,Adams400,Adams160,593643.jpg,593643.jpg,8.44796E+11,,Adams800,593643.jpg,
12x6x1.5 wood shdw bx sign (ONWARD) wh/nv/gn,15001,(All) Adams and Co Products|(All) Everyday|Signs,,Closeout price,4.5,,,,,2,9,20,8.1,,,2,Adams400,Adams160,593381.jpg,593381.jpg,8.44796E+11,,Adams800,593381.jpg,
24x15x1.5 wd frmd sign (PCE ERTH) wh/pl,78714,(All) Christmas|(All) Closeout Products|Framed Signs,,Closeout price,12,,,,,2,24,8,21.6,,,2,Adams400,Adams160,608670.jpg,608670.jpg,8.44796E+11,,Adams800,608670.jpg,
5x5x.25 metal orn (HEAVEN) white/red,78433,(All) Adams and Co Products|(All) Christmas|Ornaments,,Closeout price,1.125,,,,,12,2.25,144,2.025,,,12,Adams400,Adams160,506782.jpg,506782.jpg,8.44796E+11,,Adams800,506782.jpg,
17x19x1.5 wd frmd sign (LV SMPLY DRM BG) wh/gr,30111,(All) Closeout Products|Framed Signs,,Closeout price,11,,,,,2,22,4,19.8,,,2,Adams400,Adams160,664969.jpg,664969.jpg,8.44796E+11,,Adams800,664969.jpg,
5x5x.25 metal orn (ANGEL) white/platinum,78430,(All) Adams and Co Products|(All) Christmas|Ornaments,,Closeout price,1.125,,,,,12,2.25,144,2.025,,,12,Adams400,Adams160,506779.jpg,506779.jpg,8.44796E+11,,Adams800,506779.jpg,
10x10x1.5 wood frmd sign (TEACH) multi,15133,(All) Adams and Co Products|(All) Everyday|Framed Signs|Inspirational,,Closeout price,5,,,,,2,10,8,9,,,2,Adams400,Adams160,705018.jpg,705018.jpg,8.44796E+11,,Adams800,705018.jpg,
5x5x1.5 wood frmd sign (CHARITY) multi,15137,(All) Adams and Co Products|(All) Everyday|Framed Signs|Inspirational,,Closeout price,2.5,,,,,2,5,24,4.5,,,2,Adams400,Adams160,705014.jpg,705014.jpg,8.44796E+11,,Adams800,705014.jpg,
10x10x1.5 wood frmd sign (BEGNGS) multi,15134,(All) Adams and Co Products|(All) Everyday|Framed Signs|Inspirational,,Closeout price,5,,,,,2,10,8,9,,,2,Adams400,Adams160,705017.jpg,705017.jpg,8.44796E+11,,Adams800,705017.jpg,
9x6x1.5 wood brick set (GRTFL THNKFL BLSSD) wd/bk,68189,|(All) Closeout Products,,Closeout price,5.5,,,,,2,11,12,9.9,,,2,Adams400,Adams160,68189.jpg,68189.jpg,8.44796E+11,,Adams800,68189.jpg,
6x4x1.5 wood sign (OF ALL NAMES) wh/bk/gd,12506,(All) Closeout Products|Everyday|Signs,,Closeout price,2.5,,,,,4,5,24,4.5,,,4,Adams400,Adams160,528183.jpg,528183.jpg,8.44796E+11,,Adams800,528183.jpg,
5x5x1.5 wood block (FOLLOW YOUR DREAMS) multi color,10502,"(All) Closeout Products|Blocks, Bricks, Tiles|Everyday",,Closeout price,1.75,,,,,4,3.5,24,3.15,,,4,Adams400,Adams160,10502.jpg,10502.jpg,8.44796E+11,,Adams800,10502.jpg,
4.5x6x.25 wood orn (WG GNDMA) wh/rd ,72177,(All) Adams and Co Products|(All) Christmas|Ornaments,,Closeout price,1.25,,,,,12,2.5,144,2.25,,,12,Adams400,Adams160,533695.jpg,533695.jpg,8.44796E+11,,Adams800,533695.jpg,
20x20x1.5 frmd wood star wh/ch ,72326,|(All) Adams and Co Products|(All) Christmas,,Closeout price,9.5,,,,,2,19,4,17.1,,,2,Adams400,Adams160,608401.jpg,608401.jpg,8.44796E+11,,Adams800,608401.jpg,
5x3x.25 wood tag (LVE YA) wh/gd ,18918,(All) Closeout Products|(All) Everyday|Inspirational|Signs|Wood tags,,Closeout price,0.75,,,,,12,1.5,144,1.35,,,12,Adams400,Adams160,528226.jpg,528226.jpg,8.44796E+11,,Adams800,528226.jpg,
6x7.5x1.5 wood jol on bs or/bk ,58339,(All) Closeout Products|(All) Halloween,,Closeout price,3,,,,,2,6,12,5.4,,,2,Adams400,Adams160,593628.jpg,593628.jpg,8.44796E+11,,Adams800,593628.jpg,
frmd wood star 7x7x1.5 wh/ch ,72328,(All) Adams and Co Products|(All) Christmas,,Closeout price,3.75,,,,,2,7.5,24,6.75,,,2,Adams400,Adams160,608403.jpg,608403.jpg,8.44796E+11,,Adams800,608403.jpg,
5x5x1.5 wd frmd sign (BST GFT) wh/pl,78744,(All) Adams and Co Products|(All) Christmas|Framed Signs,,Closeout price,2.625,,,,,2,5.25,12,4.725,,,2,Adams400,Adams160,608700.jpg,608700.jpg,8.44796E+11,,Adams800,608700.jpg,
4.25x6x.25 wood Santa orn wh/bn/rd ,75061,(All) Adams and Co Products|(All) Christmas|Ornaments,,Closeout price,1.25,,,,,12,2.5,144,2.25,,,12,Adams400,Adams160,608511.jpg,608511.jpg,8.44796E+11,,Adams800,608511.jpg,
5x5x1.5 wd frmd sign (O HLY NGHT) wh/pl,78746,(All) Adams and Co Products|(All) Christmas|Framed Signs,,Closeout price,2.625,,,,,2,5.25,12,4.725,,,2,Adams400,Adams160,608702.jpg,608702.jpg,8.44796E+11,,Adams800,608702.jpg,
5x5x1.5 frmd wd sign (WE BLV) wh/rd ,72357,(All) Closeout Products|Christmas,,Closeout price,2.625,,,,,2,5.25,20,4.725,,,2,Adams400,Adams160,72357.jpg,72357.jpg,8.44796E+11,,Adams800,72357.jpg,
4x6x.25 wood orn ANGEL (CHRSTMS ANGL) wh/rd,78674,(All) Adams and Co Products|(All) Christmas|Ornaments,,Closeout price,1.5,,,,,12,3,144,2.7,,,12,Adams400,Adams160,608631.jpg,608631.jpg,8.44796E+11,,Adams800,608631.jpg,
10x10x1.5 wood frmd sign (HV YRSLF) rd/wh/gr/gy,75066,(All) Closeout Products|Christmas,,Closeout price,5,,,,,2,10,12,9,,,2,Adams400,Adams160,75066.jpg,75066.jpg,8.44796E+11,,Adams800,75066.jpg,
12x7x1.5 wood frmd sign (PMPKNS) wd/bk,68184,(All) Closeout Products|Framed Signs,,Closeout price,4.5,,,,,2,9,16,8.1,,,2,Adams400,Adams160,593672.jpg,593672.jpg,8.44796E+11,,Adams800,593672.jpg,
8x7x1.5 wood sign (INN CRWD) wh/rd ,78727,(All) Adams and Co Products|(All) Christmas|Signs,,Closeout price,3.75,,,,,4,7.5,12,6.75,,,4,Adams400,Adams160,608683.jpg,608683.jpg,8.44796E+11,,Adams800,608683.jpg,
13x7x1.5 frmd wd sign (MRY CRSTMS) wh/rd,72365,(All) Adams and Co Products|(All) Christmas|Framed Signs,,Closeout price,5.25,,,,,2,10.5,12,9.45,,,2,Adams400,Adams160,608440.jpg,608440.jpg,8.44796E+11,,Adams800,608440.jpg,
9x11x1.5 frmd sign (BST DY EVR) bk/wh,19032,(All) Closeout Products|Everyday|Framed Signs|Inspirational,,Closeout price,5,,,,,2,10,12,9,,,2,Adams400,Adams160,575212.jpg,575212.jpg,8.44796E+11,,Adams800,575212.jpg,
12x15x1.5 wood sign (FARM) wh/bn/gy ,15052,(All) Adams and Co Products|(All) Everyday|Signs,,Closeout price,6.25,,,,,2,12.5,8,11.25,,,2,Adams400,Adams160,593427.jpg,593427.jpg,8.44796E+11,,Adams800,593427.jpg,
4x4x1.25 wood block (ENJY LF) wh/bk ,18879,"(All) Closeout Products|Blocks, Bricks, Tiles|Everyday|Inspirational",,Closeout price,2.125,,,,,6,4.25,36,3.825,,,6,Adams400,Adams160,529020.jpg,529020.jpg,8.44796E+11,,Adams800,529020.jpg,
5x7x.25 wood orn star s/2 asst wh/ch,78587,(All) Closeout Products|Christmas,,Closeout price,2,,,,,6,4,72,3.6,,,6,Adams400,Adams160,78587.jpg,78587.jpg,8.44796E+11,,Adams800,78587.jpg,
5x5x1.5 wood sign (FRIEND) wh/bl ,18902,(All) Closeout Products|Everyday|Inspirational|Signs,,Closeout price,2.5,,,,,4,5,24,4.5,,,4,Adams400,Adams160,528210.jpg,528210.jpg,8.44796E+11,,Adams800,528210.jpg,
13x14x3 canvas tote (HPINSS) multi ,15127,(All) Adams and Co Products|(All) Everyday|Inspirational,,Closeout price,3.75,,,,,2,7.5,8,6.75,,,2,Adams400,Adams160,705024.jpg,705024.jpg,8.44796E+11,,Adams800,705024.jpg,
10x7.5x.25 hanging wood sign (SADLY MISSED) black/white,18756,(All) Closeout Products|Everyday|Inspirational|Signs,,Closeout price,2.5,,,,,4,5,36,4.5,,,4,Adams400,Adams160,18756.jpg,18756.jpg,8.44796E+11,,Adams800,18756.jpg,
5x15x.25 linen wine bag (CHEERS) wh/bn/gy,75186,(All) Adams and Co Products|(All) Christmas|(Newest) Additions,,Closeout price,2.5,,,,,6,5,24,4.5,,,6,Adams400,Adams160,706365.jpg,706365.jpg,8.44796E+11,,Adams800,706365.jpg,
5x15x.25 linen wine bag (MRY CRSMS) multi,75187,(All) Adams and Co Products|(All) Christmas|(Newest) Additions,,Closeout price,2.5,,,,,6,5,24,4.5,,,6,Adams400,Adams160,706364.jpg,706364.jpg,8.44796E+11,,Adams800,706364.jpg,
5x15x.25 linen wine bag (LIT) wh/bn/gy,75188,(All) Adams and Co Products|(All) Christmas|(Newest) Additions,,Closeout price,2.5,,,,,6,5,24,4.5,,,6,Adams400,Adams160,706363.jpg,706363.jpg,8.44796E+11,,Adams800,706363.jpg,
5x15x.25 linen wine bag (SPIRITS) wh/bn/gy,75189,(All) Adams and Co Products|(All) Christmas|(Newest) Additions,,Closeout price,2.5,,,,,6,5,24,4.5,,,6,Adams400,Adams160,706362.jpg,706362.jpg,8.44796E+11,,Adams800,706362.jpg,
12x15x1.5 frmd wd sign with bell (BL RGS) wh/ch,72291,(All) Adams and Co Products|(All) Christmas|Framed Signs,,Closeout price,7.5,,,,,2,15,12,13.5,,,2,Adams400,Adams160,608366.jpg,608366.jpg,8.44796E+11,,Adams800,608366.jpg,
6x3x1.5 wood brick set (MRY CRSTMS) ,72297,(All) Closeout Products,,Closeout price,2.625,,,,,4,5.25,24,4.725,,,4,Adams400,Adams160,72297.jpg,72297.jpg,8.44796E+11,,Adams800,72297.jpg,
5x5x.25 metal orn (HEAVEN) white/platinum,78432,(All) Adams and Co Products|(All) Christmas|Ornaments,,Closeout price,1.125,,,,,12,2.25,144,2.025,,,12,Adams400,Adams160,506781.jpg,506781.jpg,8.44796E+11,,Adams800,506781.jpg,
23.5x28x1.5 wood cutout on base (SNOWMAN) multi,75121,(All) Adams and Co Products|(All) Christmas|(Newest) Additions,,Closeout price,16,,,,,2,32,2,28.8,,,2,Adams400,Adams160,706398.jpg,706398.jpg,8.44796E+11,,Adams800,706398.jpg,
4.5x6x4.5 wood box w/handles (CNDY CNS) rd/wh/bn,75074,(All) Closeout Products|Christmas,,Closeout price,3.75,,,,,2,7.5,8,6.75,,,2,Adams400,Adams160,75074.jpg,75074.jpg,8.44796E+11,,Adams800,75074.jpg,
