BY1055,Item Size (WxHxL):20.00 x 32.00 x 1.500 in,BY1055|||Item Information______________________|Item Size (WxHxL):20.00 x 32.00 x 1.500 in|Item Weight: 0.0000 lbs|Item Material: 50% WOOD 50% METAL|Item Color: WHITE / NAT METAL|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 4|Inner Qty: 1|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/BY1055_lg.jpg
BY1056,Item Size (WxHxL):18.00 x 8.000 x 6.000 in,BY1056|||Item Information______________________|Item Size (WxHxL):18.00 x 8.000 x 6.000 in|Item Weight: 0.0000 lbs|Item Material: 100% METAL|Item Color: WHITE / RED|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required:||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 8|Inner Qty: 4|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 4||0,http://images.repzio.com/productimages/928/BY1056_lg.jpg
BY1057,Item Size (WxHxL):16.00 x 22.50 x 16.00 in,BY1057|||Item Information______________________|Item Size (WxHxL):16.00 x 22.50 x 16.00 in|Item Weight: 0.0000 lbs|Item Material: 100% METAL|Item Color: BLACK|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required:||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 1|Inner Qty:|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/BY1057_lg.jpg
BY1058,Item Size (WxHxL):6.000 x 11.50 x 6.000 in,BY1058|||Item Information______________________|Item Size (WxHxL):6.000 x 11.50 x 6.000 in|Item Weight: 0.0000 lbs|Item Material: 100% METAL|Item Color: GREY|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required:||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 12|Inner Qty: 6|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 6||0,http://images.repzio.com/productimages/928/BY1058_lg.jpg
BY1059,Item Size (WxHxL):4.250 x 22.80 x 8.500 in,BY1059|||Item Information______________________|Item Size (WxHxL):4.250 x 22.80 x 8.500 in|Item Weight: 0.0000 lbs|Item Material: 50% WOOD 50% METAL|Item Color:|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required:||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 3|Inner Qty:|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 6||0,http://images.repzio.com/productimages/928/BY1059_lg.jpg
BY1060,Item Size (WxHxL):34.00 x 2.000 x 32.00 in,BY1060|||Item Information______________________|Item Size (WxHxL):34.00 x 2.000 x 32.00 in|Item Weight: 0.0000 lbs|Item Material: WOOD / GLASS / METAL|Item Color:|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 1|Inner Qty:|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/BY1060_lg.jpg
BY1061,Item Size (WxHxL):22.00 x 22.00 x 0.500 in,BY1061|||Item Information______________________|Item Size (WxHxL):22.00 x 22.00 x 0.500 in|Item Weight: 0.0000 lbs|Item Material: 100% METAL|Item Color: WHITE / BLACK|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 12|Inner Qty:|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 6||0,http://images.repzio.com/productimages/928/BY1061_lg.jpg
BY1062,Item Size (WxHxL):10.00 x 15.50 x 6.500 in,BY1062|||Item Information______________________|Item Size (WxHxL):10.00 x 15.50 x 6.500 in|Item Weight: 0.0000 lbs|Item Material: 100% METAL|Item Color: BLACK|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required:||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 8|Inner Qty: 4|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 4||0,http://images.repzio.com/productimages/928/BY1062_lg.jpg
BY1063,Item Size (WxHxL):10.00 x 1.000 x 6.000 in,BY1063|||Item Information______________________|Item Size (WxHxL):10.00 x 1.000 x 6.000 in|Item Weight: 0.0000 lbs|Item Material: 100% METAL|Item Color: WHITE / BLACK|Details 1:|Details 2:|Other Sizes: &: 6 X 6 X 1|Other Sizes:MR: 6 X 10 X 1|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 6|Inner Qty: 2|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 4||0,http://images.repzio.com/productimages/928/BY1063_lg.jpg
BY1064,Item Size (WxHxL):7.250 x 4.000 x 1.000 in,BY1064|||Item Information______________________|Item Size (WxHxL):7.250 x 4.000 x 1.000 in|Item Weight: 0.0000 lbs|Item Material: 100% METAL|Item Color: WHITE / BLACK|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 24|Inner Qty: 6|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 12||0,http://images.repzio.com/productimages/928/BY1064_lg.jpg
BY1065,Item Size (WxHxL):8.250 x 4.750 x 1.000 in,BY1065|||Item Information______________________|Item Size (WxHxL):8.250 x 4.750 x 1.000 in|Item Weight: 0.0000 lbs|Item Material: 100% METAL|Item Color: WHITE / BLACK|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 24|Inner Qty: 6|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 12||0,http://images.repzio.com/productimages/928/BY1065_lg.jpg
BY1066,Item Size (WxHxL):7.000 x 4.750 x 1.000 in,BY1066|||Item Information______________________|Item Size (WxHxL):7.000 x 4.750 x 1.000 in|Item Weight: 0.0000 lbs|Item Material: 100% METAL|Item Color: WHITE / BLACK|Details 1:|Details 2:|Other Sizes: A: 1 X 4 X 3.75|Other Sizes:T: 1 X 7 X 4.75|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 8|Inner Qty: 2|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 8||0,http://images.repzio.com/productimages/928/BY1066_lg.jpg
BY1067,Item Size (WxHxL):6.000 x 6.000 x 1.000 in,BY1067|||Item Information______________________|Item Size (WxHxL):6.000 x 6.000 x 1.000 in|Item Weight: 0.0000 lbs|Item Material: 100% METAL|Item Color: WHITE / BLACK|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 36|Inner Qty: 6|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 12||0,http://images.repzio.com/productimages/928/BY1067_lg.jpg
BY1068,Item Size (WxHxL):14.00 x 5.000 x 1.000 in,BY1068|||Item Information______________________|Item Size (WxHxL):14.00 x 5.000 x 1.000 in|Item Weight: 0.0000 lbs|Item Material: 100% METAL|Item Color: WHITE / BLACK|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 24|Inner Qty: 6|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 12||0,http://images.repzio.com/productimages/928/BY1068_lg.jpg
BY1069,Item Size (WxHxL):12.00 x 4.500 x 1.000 in,BY1069|||Item Information______________________|Item Size (WxHxL):12.00 x 4.500 x 1.000 in|Item Weight: 0.0000 lbs|Item Material: 100% METAL|Item Color: WHITE / BLACK|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 24|Inner Qty: 6|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 12||0,http://images.repzio.com/productimages/928/BY1069_lg.jpg
BY1070,Item Size (WxHxL):12.00 x 4.500 x 1.000 in,BY1070|||Item Information______________________|Item Size (WxHxL):12.00 x 4.500 x 1.000 in|Item Weight: 0.0000 lbs|Item Material: 100% METAL|Item Color: WHITE / BLACK|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 24|Inner Qty: 6|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 12||0,http://images.repzio.com/productimages/928/BY1070_lg.jpg
BY1071,Item Size (WxHxL):18.00 x 4.500 x 1.000 in,BY1071|||Item Information______________________|Item Size (WxHxL):18.00 x 4.500 x 1.000 in|Item Weight: 0.0000 lbs|Item Material: 100% METAL|Item Color: WHITE / BLACK|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 18|Inner Qty: 6|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 12||0,http://images.repzio.com/productimages/928/BY1071_lg.jpg
CC2012BLK,Item Size (WxHxL):0.000 x 0.000 x 0.000 in,CC2012BLK|||Item Information______________________|Item Size (WxHxL):0.000 x 0.000 x 0.000 in|Item Weight: 0.0000 lbs|Item Material: WOOD|Item Color: BLACK|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required:||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty:|Inner Qty:|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/CC2012BLK_lg.jpg
CJ1093,Item Size (WxHxL):6.250 x 9.750 x 6.250 in,CJ1093|SQUARE DECORATIVE VASE||Item Information______________________|Item Size (WxHxL):6.250 x 9.750 x 6.250 in|Item Weight: 3.8500 lbs|Item Material: CERAMIC|Item Color: BROWN|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 6|Inner Qty: 1|Case Size (HxWxD): 10in x 12in x 6in|Case Weight: 24 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/CJ1093_lg.jpg
CJ1099,Item Size (WxHxL):4.000 x 4.000 x 2.500 in,CJ1099|DECORATIVE BOTTLE-VASE||Item Information______________________|Item Size (WxHxL):4.000 x 4.000 x 2.500 in|Item Weight: 1.2000 lbs|Item Material: 100% CERAMIC|Item Color: WHITE|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 24|Inner Qty: 1|Case Size (HxWxD): 17.5in x 17in x 10in|Case Weight: 36 lbs||Order Info______________|Minimum Order Quantity: 6||0,http://images.repzio.com/productimages/928/CJ1099_lg.jpg
CJ1100,Item Size (WxHxL):4.000 x 12.25 x 2.000 in,CJ1100|DECORATIVE BOTTLE||Item Information______________________|Item Size (WxHxL):4.000 x 12.25 x 2.000 in|Item Weight: 1.1000 lbs|Item Material: CERAMIC|Item Color: BROWN|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 24|Inner Qty: 1|Case Size (HxWxD): 24in x 30in x 4in|Case Weight: 32 lbs||Order Info______________|Minimum Order Quantity: 4||0,http://images.repzio.com/productimages/928/CJ1100_lg.jpg
CJ1105,Item Size (WxHxL):7.500 x 13.00 x 7.500 in,CJ1105|GREY JUG STYLE VASE||Item Information______________________|Item Size (WxHxL):7.500 x 13.00 x 7.500 in|Item Weight: 4.0000 lbs|Item Material: 100% CERAMIC|Item Color: DARK GREY|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 4|Inner Qty: 1|Case Size (HxWxD): 17in x 14in x 17in|Case Weight: 23 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/CJ1105_lg.jpg
CJ1106,Item Size (WxHxL):6.250 x 4.250 x 6.250 in,CJ1106|Cream jug style vase||Item Information______________________|Item Size (WxHxL):6.250 x 4.250 x 6.250 in|Item Weight: 3.0000 lbs|Item Material: 100% CERAMIC|Item Color: WHITE|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 6|Inner Qty: 1|Case Size (HxWxD): 10in x 15in x 22in|Case Weight: 21 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/CJ1106_lg.jpg
CJ1111,Item Size (WxHxL):8.750 x 17.25 x 8.750 in,CJ1111|Brown jug style vase||Item Information______________________|Item Size (WxHxL):8.750 x 17.25 x 8.750 in|Item Weight: 7.4000 lbs|Item Material: CERAMIC|Item Color: BROWN|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 2|Inner Qty: 1|Case Size (HxWxD): 18in x 19in x 9in|Case Weight: 15 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/CJ1111_lg.jpg
CM483RT,Item Size (WxHxL):5.500 x 6.500 x 0.250 in,CM483RT|RUSTIC CAST IRON SWITCH COVER||Item Information______________________|Item Size (WxHxL):5.500 x 6.500 x 0.250 in|Item Weight: 1.4000 lbs|Item Material:|Item Color:|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required:||Catalog PG: 204|Catalog Style: COLLECTIONS|Item Origin: CHINA||Case Info_____________________________|Case Qty: 24|Inner Qty:|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 6||0,http://images.repzio.com/productimages/928/CM483RT_lg.jpg
CM484RT,Item Size (WxHxL):5.500 x 6.500 x 0.000 in,CM484RT|RUSTIC CAST IRON SWITCH COVER||Item Information______________________|Item Size (WxHxL):5.500 x 6.500 x 0.000 in|Item Weight: 1.2000 lbs|Item Material: CAST IRON|Item Color: Antique Brown|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG: 204|Catalog Style: COLLECTIONS|Item Origin: CHINA||Case Info_____________________________|Case Qty: 24|Inner Qty: 4|Case Size (HxWxD): 7in x 16in x 7in|Case Weight: 33 lbs||Order Info______________|Minimum Order Quantity: 6||0,http://images.repzio.com/productimages/928/CM484RT_lg.jpg
CM487AW,Item Size (WxHxL):5.500 x 6.500 x 0.250 in,CM487AW|||Item Information______________________|Item Size (WxHxL):5.500 x 6.500 x 0.250 in|Item Weight: 0.3800 lbs|Item Material:|Item Color:|Details 1:|Details 2:|Other Sizes:|Other Sizes:|Assembly Required:||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 24|Inner Qty:|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 8||0,http://images.repzio.com/productimages/928/CM487AW_lg.jpg
CM645AW,Item Size (WxHxL):8.500 x 6.000 x 0.500 in,CM645AW|||Item Information______________________|Item Size (WxHxL):8.500 x 6.000 x 0.500 in|Item Weight: 0.9400 lbs|Item Material: CAST IRON|Item Color: Antique Brown|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 24|Inner Qty:|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 4||0,http://images.repzio.com/productimages/928/CM645AW_lg.jpg
CM645RT,Item Size (WxHxL):8.500 x 6.000 x 0.500 in,CM645RT|RUSTIC CAST IRON SWITCH COVER||Item Information______________________|Item Size (WxHxL):8.500 x 6.000 x 0.500 in|Item Weight: 0.9400 lbs|Item Material: CAST IRON|Item Color: Antique Brown|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 24|Inner Qty:|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 4||0,http://images.repzio.com/productimages/928/CM645RT_lg.jpg
EA1002,Item Size (WxHxL):24.00 x 29.50 x 24.00 in,"EA1002|||Item Information______________________|Item Size (WxHxL):24.00 x 29.50 x 24.00 in|Item Weight: 37.8400 lbs|Item Material: 100% METAL|Item Color: BLUE|Details 1:|Details 2:|Other Sizes: CHAIRS: 15 X 16 X 36|Other Sizes:SEAT HEIGHT 19""|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 1|Inner Qty:|Case Size (HxWxD): 25in x 12in x 43in|Case Weight: 44 lbs||Order Info______________|Minimum Order Quantity: 2||0",http://images.repzio.com/productimages/928/EA1002_lg.jpg
EA1003,Item Size (WxHxL):50.00 x 35.50 x 20.00 in,EA1003|WEATHERED OUTDOOR 3SEAT BENCH||Item Information______________________|Item Size (WxHxL):50.00 x 35.50 x 20.00 in|Item Weight: 35.8600 lbs|Item Material: 100% METAL|Item Color: VINTAGE BLACK|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 1|Inner Qty:|Case Size (HxWxD): 50.5in x 6.5in x 43in|Case Weight: 40.26 lbs||Order Info______________|Minimum Order Quantity: 2||3,http://images.repzio.com/productimages/928/EA1003_lg.jpg
EA1005,Item Size (WxHxL):50.00 x 35.50 x 20.00 in,EA1005|||Item Information______________________|Item Size (WxHxL):50.00 x 35.50 x 20.00 in|Item Weight: 35.8600 lbs|Item Material: 100% METAL|Item Color: ORANGE|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 1|Inner Qty:|Case Size (HxWxD): 50in x 44in x 7in|Case Weight: 42.8 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/EA1005_lg.jpg
EA1008,Item Size (WxHxL):25.75 x 20.00 x 2.750 in,EA1008|MESH STYLE HEART WALL DECOR||Item Information______________________|Item Size (WxHxL):25.75 x 20.00 x 2.750 in|Item Weight: 3.4100 lbs|Item Material: METAL|Item Color: White|Details 1:|Details 2:|Other Sizes: MD:17 X 21.5 X3 ~1.5 LBS|Other Sizes:SM:12.2 X 15 X 2 ~1 LBS|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 6|Inner Qty: 1|Case Size (HxWxD): 22in x 23in x 27in|Case Weight: 30 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/EA1008_lg.jpg
