"""Nautical Sea Life"" Name Drop Garden Flag - (1 LINE TEXT)",4720,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. With Name Drop, you have the ability to customize the flag to your area! There is a 21 character limit. Please put your customization text in the ""Order Comments"" section when checking out. Please notate the item number when submitting your text.Please note: the font, color, an size of the customization cannot be changed; there is a 10% over/under; and your custom coaster will ship within 1 - 2 weeks of order placement. 4720; 4721

W: 353.5""
H: 502""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/4720_l.jpg,4720_l.jpg,UPC Code: 096069047209,|||||,Carson800,4720_l.jpg,
"""Nautical Sea Life"" Name Drop Large Flag - (1 LINE TEXT)",4721,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. With Name Drop, you have the ability to customize the flag to your area! There is a 21 character limit. Please put your customization text in the ""Order Comments"" section when checking out. Please notate the item number when submitting your text.Please note: the font, color, an size of the customization cannot be changed; there is a 10% over/under; and your custom coaster will ship within 1 - 2 weeks of order placement. 4720; 4721

W: 369""
H: 524""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/4721_l.jpg,4721_l.jpg,UPC Code: 096069047216,|||||,Carson800,4721_l.jpg,
"""Always With You"" Wallet Reminder",24721,,"This wallet reminder is made of UV printed, powder coated metal. The size of a credit card, this item serves as a reminder for a loved one to carry close by. Each card comes with a gift envelop. They are designed and printed in the USA!

W: 2.125""
H: 3.325""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24721_l.jpg,24721_l.jpg,UPC Code: 096069247210,|||||,Carson800,24721_l.jpg,
"""Laundry Dirty"" Square Sitter",24472,,"Our square sitters are made of wood composite and are free standing.

W: 6""
H: 6""
D: 1""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24472_l.jpg,24472_l.jpg,UPC Code: 096069244721,|||||,Carson800,24472_l.jpg,
"""Daughter"" Glass Ornament",23472,,"These glass ornaments come gift boxed and are designed, engraved and packaged in the USA.

E: 3""
H: 4""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/23472_l.jpg,23472_l.jpg,UPC Code: 096069234722,|||||,Carson800,23472_l.jpg,
"""Llive Happy"" Round Car Coaster - Bulk",CB74723,,"Our round car coasters will fit most cup holders and are made from absorbent stoneware. Will work for hot and cold beverages and absorb spills and condensation. These are designed, printed and packaged in the USA. Work best with the counter top display 70001.

Also available in packaged form Item #CC74722 and Assortment #CB74738

DIA: 2.75""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/CB74723_l.jpg,CB74723_l.jpg,UPC Code: 096069747239,|||||,Carson800,CB74723_l.jpg,
"""Llive Happy"" Round Car Coaster - Packaged",CC74722,,"Our round car coasters are individually packaged in a poly bag with an insert card. There will be a UPC sticker on the back of the poly bag. The packaging will include a slot for our standing packed car coaster display 70002 or the counter top car coaster display 70003.

Also available in bulk pack item # CB74723 and Assortment #CB74738

DIA: 2.75""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/CC74722_l.jpg,CC74722_l.jpg,UPC Code: 096069747222,|||||,Carson800,CC74722_l.jpg,
"""Father Forever"" Wallet Reminder",24722,,"This wallet reminder is made of UV printed, powder coated metal. The size of a credit card, this item serves as a reminder for a loved one to carry close by. Each card comes with a gift envelop. They are designed and printed in the USA!

W: 2.125""
H: 3.325""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24722_l.jpg,24722_l.jpg,UPC Code: 096069247227,|||||,Carson800,24722_l.jpg,
"""Monster Buck"" Name Drop Garden Flag - (1 LINE TEXT)",4722,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. With Name Drop, you have the ability to customize the flag to your area! There is a 21 character limit. Please put your customization text in the ""Order Comments"" section when checking out. Please notate the item number when submitting your text.Please note: the font, color, an size of the customization cannot be changed; there is a 10% over/under; and your custom coaster will ship within 1 - 2 weeks of order placement. 4722; 4723

W: 260.5""
H: 370""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/4722_l.jpg,4722_l.jpg,UPC Code: 096069047223,|||||,Carson800,4722_l.jpg,
"""Monster Buck"" Name Drop Large Flag - (1 LINE TEXT)",4723,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. With Name Drop, you have the ability to customize the flag to your area! There is a 21 character limit. Please put your customization text in the ""Order Comments"" section when checking out. Please notate the item number when submitting your text.Please note: the font, color, an size of the customization cannot be changed; there is a 10% over/under; and your custom coaster will ship within 1 - 2 weeks of order placement. 4722; 4723

W: 276""
H: 392""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/4723_l.jpg,4723_l.jpg,UPC Code: 096069047230,|||||,Carson800,4723_l.jpg,
"""God's Hands"" Wallet Reminder",24723,,"This wallet reminder is made of UV printed, powder coated metal. The size of a credit card, this item serves as a reminder for a loved one to carry close by. Each card comes with a gift envelop. They are designed and printed in the USA!

W: 2.125""
H: 3.325""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24723_l.jpg,24723_l.jpg,UPC Code: 096069247234,|||||,Carson800,24723_l.jpg,
"""Love More"" Round Car Coaster - Bulk",CB74725,,"Our round car coasters will fit most cup holders and are made from absorbent stoneware. Will work for hot and cold beverages and absorb spills and condensation. These are designed, printed and packaged in the USA. Work best with the counter top display 70001.

Also available in packaged form Item #CC74724 and Assortment #CB74738

DIA: 2.75""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/CB74725_l.jpg,CB74725_l.jpg,UPC Code: 096069747253,|||||,Carson800,CB74725_l.jpg,
"""Love More"" Round Car Coaster - Packaged",CC74724,,"Our round car coasters are individually packaged in a poly bag with an insert card. There will be a UPC sticker on the back of the poly bag. The packaging will include a slot for our standing packed car coaster display 70002 or the counter top car coaster display 70003.

Also available in bulk pack item # CB74725 and Assortment #CB74738

DIA: 2.75""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/CC74724_l.jpg,CC74724_l.jpg,UPC Code: 096069747246,|||||,Carson800,CC74724_l.jpg,
"""Goodbyes"" Wallet Reminder",24724,,"This wallet reminder is made of UV printed, powder coated metal. The size of a credit card, this item serves as a reminder for a loved one to carry close by. Each card comes with a gift envelop. They are designed and printed in the USA!

W: 2.125""
H: 3.325""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24724_l.jpg,24724_l.jpg,UPC Code: 096069247241,|||||,Carson800,24724_l.jpg,
"""Space"" 12oz Tumbler With Straw",38472,,This tumbler is made from thick 18/8 stainless steel and features our newly designed and digitally printed stainless artwork. Keeps hot drinks hot and cold drinks cold for hours while the double wall design keeps it from sweating. Straw included! Hand wash recommended. Designed and engraved in the USA!!!,,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/38472_l.jpg,38472_l.jpg,UPC Code: 096069384724,|||||,Carson800,38472_l.jpg,
"""Bee Happy"" Name Drop Garden Flag - (1 LINE TEXT)",4724,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. With Name Drop, you have the ability to customize the flag to your area! There is a 21 character limit. Please put your customization text in the ""Order Comments"" section when checking out. Please notate the item number when submitting your text.Please note: the font, color, an size of the customization cannot be changed; there is a 10% over/under; and your custom coaster will ship within 1 - 2 weeks of order placement. 4724; 4725

W: 74.5""
H: 106""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/4724_l.jpg,4724_l.jpg,UPC Code: 096069047247,|||||,Carson800,4724_l.jpg,
"""Bee Happy"" Name Drop Large Flag - (1 LINE TEXT)",4725,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. With Name Drop, you have the ability to customize the flag to your area! There is a 21 character limit. Please put your customization text in the ""Order Comments"" section when checking out. Please notate the item number when submitting your text.Please note: the font, color, an size of the customization cannot be changed; there is a 10% over/under; and your custom coaster will ship within 1 - 2 weeks of order placement. 4724; 4725

W: 90""
H: 128""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/4725_l.jpg,4725_l.jpg,UPC Code: 096069047254,|||||,Carson800,4725_l.jpg,
"""T"" Square House Coaster Set",SS75472,,"Our square house coaster sets are comprised of the 4 house coasters in the image. The 4 different designs will be packaged together in a gift box. There will be a UPC sticker on the back of the gift box with images of all coasters included as well as a UPC sticker for the set. The gift box will include a hanger for peg board display purposes.

SB75471

W: 4""
H: 4""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/SS75472_l.jpg,SS75472_l.jpg,UPC Code: 096069754725,|||||,Carson800,SS75472_l.jpg,
"""Grandma Always"" Wallet Reminder",24725,,"This wallet reminder is made of UV printed, powder coated metal. The size of a credit card, this item serves as a reminder for a loved one to carry close by. Each card comes with a gift envelop. They are designed and printed in the USA!

W: 2.125""
H: 3.325""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24725_l.jpg,24725_l.jpg,UPC Code: 096069247258,|||||,Carson800,24725_l.jpg,
"""Queen Bee"" Round Car Coaster - Bulk",CB74727,,"Our round car coasters will fit most cup holders and are made from absorbent stoneware. Will work for hot and cold beverages and absorb spills and condensation. These are designed, printed and packaged in the USA. Work best with the counter top display 70001.

Also available in packaged form Item #CC74726 and Assortment #CB74738

DIA: 2.75""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/CB74727_l.jpg,CB74727_l.jpg,UPC Code: 096069747277,|||||,Carson800,CB74727_l.jpg,
"""Queen Bee"" Round Car Coaster - Packaged",CC74726,,"Our round car coasters are individually packaged in a poly bag with an insert card. There will be a UPC sticker on the back of the poly bag. The packaging will include a slot for our standing packed car coaster display 70002 or the counter top car coaster display 70003.

Also available in bulk pack item # CB74727 and Assortment #CB74738

DIA: 2.75""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/CC74726_l.jpg,CC74726_l.jpg,UPC Code: 096069747260,|||||,Carson800,CC74726_l.jpg,
"""Grandpa Always"" Wallet Reminder",24726,,"This wallet reminder is made of UV printed, powder coated metal. The size of a credit card, this item serves as a reminder for a loved one to carry close by. Each card comes with a gift envelop. They are designed and printed in the USA!

W: 2.125""
H: 3.325""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24726_l.jpg,24726_l.jpg,UPC Code: 096069247265,|||||,Carson800,24726_l.jpg,
"""W"" Summer Floral Dura Soft™ Garden Flag",50472,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

W: 12.5""
H: 18""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/50472_l.jpg,50472_l.jpg,UPC Code: 096069504726,|||||,Carson800,50472_l.jpg,
"""Born And Raised"" Name Drop Garden Flag - (1 LINE TEXT)",4726,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. With Name Drop, you have the ability to customize the flag to your area! There is a 21 character limit. Please put your customization text in the ""Order Comments"" section when checking out. Please notate the item number when submitting your text.Please note: the font, color, an size of the customization cannot be changed; there is a 10% over/under; and your custom coaster will ship within 1 - 2 weeks of order placement. 4726; 4727

W: 167.5""
H: 238""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/4726_l.jpg,4726_l.jpg,UPC Code: 096069047261,|||||,Carson800,4726_l.jpg,
"""Born And Raised"" Name Drop Large Flag - (1 LINE TEXT)",4727,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. With Name Drop, you have the ability to customize the flag to your area! There is a 21 character limit. Please put your customization text in the ""Order Comments"" section when checking out. Please notate the item number when submitting your text.Please note: the font, color, an size of the customization cannot be changed; there is a 10% over/under; and your custom coaster will ship within 1 - 2 weeks of order placement. 4726; 4727

W: 183""
H: 260""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/4727_l.jpg,4727_l.jpg,UPC Code: 096069047278,|||||,Carson800,4727_l.jpg,
"""Love You Forever"" Wallet Reminder",24727,,"This wallet reminder is made of UV printed, powder coated metal. The size of a credit card, this item serves as a reminder for a loved one to carry close by. Each card comes with a gift envelop. They are designed and printed in the USA!

W: 2.125""
H: 3.325""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24727_l.jpg,24727_l.jpg,UPC Code: 096069247272,|||||,Carson800,24727_l.jpg,
"""Zip Code"" Name Drop Oval Ornament - (ZIP CODE ONLY THEN 2 LINE TEXT)",4472,,"Our oval ornaments are made of glass and are designed, engraved and packaged in the USA. Each ornament comes individually gift boxed. With Name Drop, you have the ability to customize the ornament to your area! There is a 21 character limit. Please put your customization text in the ""Order Comments"" section when checking out. Please notate the item number when submitting your text.

Please note: the font, color, an size of the customization cannot be changed; there is a 10% over/under; and your custom ornament will ship within 1 - 2 weeks of order placement.

W: 3""
H: 4""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/4472_l.jpg,4472_l.jpg,UPC Code: 096069044727,|||||,Carson800,4472_l.jpg,
"""Sugar Skull"" Round Car Coaster - Bulk",CB74729,,"Our round car coasters will fit most cup holders and are made from absorbent stoneware. Will work for hot and cold beverages and absorb spills and condensation. These are designed, printed and packaged in the USA. Work best with the counter top display 70001.

Also available in packaged form Item #CC74728 and Assortment #CB74738

DIA: 2.75""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/CB74729_l.jpg,CB74729_l.jpg,UPC Code: 096069747291,|||||,Carson800,CB74729_l.jpg,
"""Sugar Skull"" Round Car Coaster - Packaged",CC74728,,"Our round car coasters are individually packaged in a poly bag with an insert card. There will be a UPC sticker on the back of the poly bag. The packaging will include a slot for our standing packed car coaster display 70002 or the counter top car coaster display 70003.

Also available in bulk pack item # CB74729 and Assortment #CB74738

DIA: 2.75""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/CC74728_l.jpg,CC74728_l.jpg,UPC Code: 096069747284,|||||,Carson800,CC74728_l.jpg,
"""Mother Forever"" Wallet Reminder",24728,,"This wallet reminder is made of UV printed, powder coated metal. The size of a credit card, this item serves as a reminder for a loved one to carry close by. Each card comes with a gift envelop. They are designed and printed in the USA!

W: 2.125""
H: 3.325""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24728_l.jpg,24728_l.jpg,UPC Code: 096069247289,|||||,Carson800,24728_l.jpg,
"""Campfire Drinking"" Name Drop Garden Flag - (1 LINE TEXT)",4728,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. With Name Drop, you have the ability to customize the flag to your area! There is a 21 character limit. Please put your customization text in the ""Order Comments"" section when checking out. Please notate the item number when submitting your text.Please note: the font, color, an size of the customization cannot be changed; there is a 10% over/under; and your custom coaster will ship within 1 - 2 weeks of order placement. 4728; 4729

W: 291.5""
H: 414""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/4728_l.jpg,4728_l.jpg,UPC Code: 096069047285,|||||,Carson800,4728_l.jpg,
"""Campfire Drinking"" Name Drop Large Flag - (1 LINE TEXT)",4729,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. With Name Drop, you have the ability to customize the flag to your area! There is a 21 character limit. Please put your customization text in the ""Order Comments"" section when checking out. Please notate the item number when submitting your text.Please note: the font, color, an size of the customization cannot be changed; there is a 10% over/under; and your custom coaster will ship within 1 - 2 weeks of order placement. 4728; 4729

W: 307""
H: 436""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/4729_l.jpg,4729_l.jpg,UPC Code: 096069047292,|||||,Carson800,4729_l.jpg,
"""Amazing Grace"" Chrome Art Lantern",57472,,"Our Chrome Art lanterns are made with high-quality chrome finish. They come inscribed with sentimental quotes and a charming flameless LED candle. Suitable for hanging or use as a freestanding item. Recommended as an accent in floral arrangements for many occasions. They are weather friendly! 3 AAA batteries are NOT included.

W: 5""
H: 12""
D: 5""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/57472_l.jpg,57472_l.jpg,UPC Code: 096069574729,|||||,Carson800,57472_l.jpg,
"""Father"" Memorial Stake",64472,,"Our memorial stakes are made of laser engraved powder coated metal and feature an engravable back. The 18"" stake is included.

L: 3.375""
W: 5.75""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/64472_l.jpg,64472_l.jpg,UPC Code: 096069644729,|||||,Carson800,64472_l.jpg,
"""Stay Wild"" Round Car Coaster - Packaged",CC88472,,"Our round car coasters are individually packaged in a poly bag with an insert card. There will be a UPC sticker on the back of the poly bag. The packaging will include a slot for our standing packed car coaster display 70002 or the counter top car coaster display 70003.

Also available in assortments CC88312 and CC88314

DIA: 2.75""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/CC88472_l.jpg,CC88472_l.jpg,UPC Code: 096069884729,|||||,Carson800,CC88472_l.jpg,
"""Pet"" Wallet Reminder",24729,,"This wallet reminder is made of UV printed, powder coated metal. The size of a credit card, this item serves as a reminder for a loved one to carry close by. Each card comes with a gift envelop. They are designed and printed in the USA!

W: 2.125""
H: 3.325""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24729_l.jpg,24729_l.jpg,UPC Code: 096069247296,|||||,Carson800,24729_l.jpg,
"""Sea Is Me"" Name Drop Square House Coaster Bulk - (1 LINE TEXT)",SB2472,,"Our Name Drop square house coasters are made from absorbent stoneware with a natural cork back. Will work for hot and cold beverages. These are designed, printed and packaged in the USA. With Name Drop, you have the ability to customize the coaster to your area! There is a 21 character limit. Please put your customization text in the ""Order Comments"" section when checking out. Please notate the item number when submitting your text.

Please note: the font, color, an size of the customization cannot be changed; there is a 10% over/under; and your custom coaster will ship within 1 - 2 weeks of order placement.

Included in set SS2471

w: 4""
h: 4""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/SB2472_l.jpg,SB2472_l.jpg,UPC Code: 096069024729,|||||,Carson800,SB2472_l.jpg,
"""Sparkle"" Round Car Coaster - Bulk",CB74731,,"Our round car coasters will fit most cup holders and are made from absorbent stoneware. Will work for hot and cold beverages and absorb spills and condensation. These are designed, printed and packaged in the USA. Work best with the counter top display 70001.

Also available in packaged form Item #CC74730 and Assortment #CB74738

DIA: 2.75""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/CB74731_l.jpg,CB74731_l.jpg,UPC Code: 096069747314,|||||,Carson800,CB74731_l.jpg,
"""Sparkle"" Round Car Coaster - Packaged",CC74730,,"Our round car coasters are individually packaged in a poly bag with an insert card. There will be a UPC sticker on the back of the poly bag. The packaging will include a slot for our standing packed car coaster display 70002 or the counter top car coaster display 70003.

Also available in bulk pack item # CB74731 and Assortment #CB74738

DIA: 2.75""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/CC74730_l.jpg,CC74730_l.jpg,UPC Code: 096069747307,|||||,Carson800,CC74730_l.jpg,
"""Forever In My Heart"" Wallet Reminder",24730,,"This wallet reminder is made of UV printed, powder coated metal. The size of a credit card, this item serves as a reminder for a loved one to carry close by. Each card comes with a gift envelop. They are designed and printed in the USA!

W: 2.125""
H: 3.325""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24730_l.jpg,24730_l.jpg,UPC Code: 096069247302,|||||,Carson800,24730_l.jpg,
"""Crazy To Camp"" Name Drop Garden Flag - (1 LINE TEXT)",4730,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. With Name Drop, you have the ability to customize the flag to your area! There is a 21 character limit. Please put your customization text in the ""Order Comments"" section when checking out. Please notate the item number when submitting your text.Please note: the font, color, an size of the customization cannot be changed; there is a 10% over/under; and your custom coaster will ship within 1 - 2 weeks of order placement. 4730; 4731

W: 229.5""
H: 326""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/4730_l.jpg,4730_l.jpg,UPC Code: 096069047308,|||||,Carson800,4730_l.jpg,
"""Crazy To Camp"" Name Drop Large Flag - (1 LINE TEXT)",4731,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. With Name Drop, you have the ability to customize the flag to your area! There is a 21 character limit. Please put your customization text in the ""Order Comments"" section when checking out. Please notate the item number when submitting your text.Please note: the font, color, an size of the customization cannot be changed; there is a 10% over/under; and your custom coaster will ship within 1 - 2 weeks of order placement. 4730; 4731

W: 245""
H: 348""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/4731_l.jpg,4731_l.jpg,UPC Code: 096069047315,|||||,Carson800,4731_l.jpg,
"""Walk With Me"" Wallet Reminder",24731,,"This wallet reminder is made of UV printed, powder coated metal. The size of a credit card, this item serves as a reminder for a loved one to carry close by. Each card comes with a gift envelop. They are designed and printed in the USA!

W: 2.125""
H: 3.325""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24731_l.jpg,24731_l.jpg,UPC Code: 096069247319,|||||,Carson800,24731_l.jpg,
"""Mermaid"" 12oz Tumbler With Straw",38473,,This tumbler is made from thick 18/8 stainless steel and features our newly designed and digitally printed stainless artwork. Keeps hot drinks hot and cold drinks cold for hours while the double wall design keeps it from sweating. Straw included! Hand wash recommended. Designed and engraved in the USA!!!,,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/38473_l.jpg,38473_l.jpg,UPC Code: 096069384731,|||||,Carson800,38473_l.jpg,
"""W"" Square House Coaster - Bulk",SB75473,,"Our square house coasters are made from absorbent stoneware with a natural cork back. Will work for hot and cold beverages. These are designed, printed and packaged in the USA. Work best with the counter top display 70000.

Included in set SS75474

W: 4""
H: 4""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/SB75473_l.jpg,SB75473_l.jpg,UPC Code: 096069754732,|||||,Carson800,SB75473_l.jpg,
"""Good Times"" Round Car Coaster - Bulk",CB74733,,"Our round car coasters will fit most cup holders and are made from absorbent stoneware. Will work for hot and cold beverages and absorb spills and condensation. These are designed, printed and packaged in the USA. Work best with the counter top display 70001.

Also available in packaged form Item #CC74732 and Assortment #CB74738

DIA: 2.75""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/CB74733_l.jpg,CB74733_l.jpg,UPC Code: 096069747338,|||||,Carson800,CB74733_l.jpg,
"""Good Times"" Round Car Coaster - Packaged",CC74732,,"Our round car coasters are individually packaged in a poly bag with an insert card. There will be a UPC sticker on the back of the poly bag. The packaging will include a slot for our standing packed car coaster display 70002 or the counter top car coaster display 70003.

Also available in bulk pack item # CB74733 and Assortment #CB74738

DIA: 2.75""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/CC74732_l.jpg,CC74732_l.jpg,UPC Code: 096069747321,|||||,Carson800,CC74732_l.jpg,
"""Wings Were Ready"" Wallet Reminder",24732,,"This wallet reminder is made of UV printed, powder coated metal. The size of a credit card, this item serves as a reminder for a loved one to carry close by. Each card comes with a gift envelop. They are designed and printed in the USA!

W: 2.125""
H: 3.325""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24732_l.jpg,24732_l.jpg,UPC Code: 096069247326,|||||,Carson800,24732_l.jpg,
"""Enjoy The Ride"" Name Drop Garden Flag - (2 LINE TEXT)",4732,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. With Name Drop, you have the ability to customize the flag to your area! There is a 21 character limit. Please put your customization text in the ""Order Comments"" section when checking out. Please notate the item number when submitting your text.Please note: the font, color, an size of the customization cannot be changed; there is a 10% over/under; and your custom coaster will ship within 1 - 2 weeks of order placement. 4732; 4733

W: 105.5""
H: 150""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/4732_l.jpg,4732_l.jpg,UPC Code: 096069047322,|||||,Carson800,4732_l.jpg,
"""Enjoy The Ride"" Name Drop Large Flag - (2 LINE TEXT)",4733,,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. With Name Drop, you have the ability to customize the flag to your area! There is a 21 character limit. Please put your customization text in the ""Order Comments"" section when checking out. Please notate the item number when submitting your text.Please note: the font, color, an size of the customization cannot be changed; there is a 10% over/under; and your custom coaster will ship within 1 - 2 weeks of order placement. 4732; 4733

W: 121""
H: 172""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/4733_l.jpg,4733_l.jpg,UPC Code: 096069047339,|||||,Carson800,4733_l.jpg,
64Pc Comfort Wallet Reminder Assortment With Display,24733,,"These wallet reminders are made of UV printed, powder coated metal. The size of a credit card, they serve as a reminder for a loved one to carry close by. Each card comes with a gift envelop. This assortment includes 4 each of 16 designs and includes a FREE display. The cards measure 2.125""H x 3.325""W and the display measures 12""H x 12""W x 6""D.",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24733_l.jpg,24733_l.jpg,UPC Code: 096069247333,|||||,Carson800,24733_l.jpg,
"""Wild And Free"" Round Car Coaster - Bulk",CB74735,,"Our round car coasters will fit most cup holders and are made from absorbent stoneware. Will work for hot and cold beverages and absorb spills and condensation. These are designed, printed and packaged in the USA. Work best with the counter top display 70001.

Also available in packaged form Item #CC74734 and Assortment #CB74738

DIA: 2.75""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/CB74735_l.jpg,CB74735_l.jpg,UPC Code: 096069747352,|||||,Carson800,CB74735_l.jpg,
"""Wild And Free"" Round Car Coaster - Packaged",CC74734,,"Our round car coasters are individually packaged in a poly bag with an insert card. There will be a UPC sticker on the back of the poly bag. The packaging will include a slot for our standing packed car coaster display 70002 or the counter top car coaster display 70003.

Also available in bulk pack item # CB74735 and Assortment #CB74738

DIA: 2.75""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/CC74734_l.jpg,CC74734_l.jpg,UPC Code: 096069747345,|||||,Carson800,CC74734_l.jpg,
"""Angels"" Heart Sitter",24734,,"This heart sitter is made of wood composite and is freestanding. Designed and printed the USA!

W: 6""
H: 6""
D: 1""",,,,,,,,,,,,,,Carson400,Carson160,https://www.carsonhomeaccents.com/images/24734_l.jpg,24734_l.jpg,UPC Code: 096069247340,|||||,Carson800,24734_l.jpg,
